site_code,annualrain,collection_period,lowest_taxon,L_mu_spe,L_me_spe,L_sd_spe,L_n_spe,family,L_mu_fam,L_me_fam,L_sd_fam,L_n_fam,L_mu_com,L_me_com,L_sd_com,L_n_com,year,month,day,nday,qtr,year_week,year_month,ammonia,bluegreen_cyano,canopy,conductivity,d_oxygen,depth_mx,diatoms,doc,gravel,green_algae,ln_q_CDC,ln_q_FS,ln_q_HFPP15,ln_q_HFPP7,ln_q_WCDC,ln_q_max,ln_q_med,ln_q_min,ln_q_mu,ln_q_q25,ln_q_q75,ln_q_rsd,ln_q_sd,ln_rain,nitrate,ph,phosphate,q_DS,q_HFPP3,q_LFPP,sand,silt,temperature,turbidity,width
EM,95.02463768,2017-12-01,L. gulosus,69.05,70,18.96110978319904,20,Centrarchidae,46.58983050847458,38,30.63308033018215,295,38.92857142857143,31,25.108197671848583,840,2017,12,1,335,4,2017 W48,2017 Dec,0.0925,0.975,0.00675675675,588.25,68.775,0.56,0.6125,3.155,0.025,0.02,2.5529113789020577,4.8045673435723,-0.4477204504464836,-0.35757849041990075,6.49497458824356,4.610404637312901,-0.8562480440543505,-1.261713152162515,2.507977944687835,-1.261713152162515,2.6895305664189126,3.9721427226427775,3.115894678588427,10.674685306035292,0.3794,7.5575,0.0375,0.33333333333333337,0.7453149695190788,0,0.58333333325,0.39166666675,17.45,157.08729094753554,5.7275
EM,95.02463768,2017-12-01,L. humilis,51.5,51.5,12.020815280171307,2,Centrarchidae,46.58983050847458,38,30.63308033018215,295,38.92857142857143,31,25.108197671848583,840,2017,12,1,335,4,2017 W48,2017 Dec,0.0925,0.975,0.00675675675,588.25,68.775,0.56,0.6125,3.155,0.025,0.02,2.5529113789020577,4.8045673435723,-0.4477204504464836,-0.35757849041990075,6.49497458824356,4.610404637312901,-0.8562480440543505,-1.261713152162515,2.507977944687835,-1.261713152162515,2.6895305664189126,3.9721427226427775,3.115894678588427,10.674685306035292,0.3794,7.5575,0.0375,0.33333333333333337,0.7453149695190788,0,0.58333333325,0.39166666675,17.45,157.08729094753554,5.7275
EM,95.02463768,2017-12-01,L. macrochirus,63.05263157894737,58,19.351926933083224,19,Centrarchidae,46.58983050847458,38,30.63308033018215,295,38.92857142857143,31,25.108197671848583,840,2017,12,1,335,4,2017 W48,2017 Dec,0.0925,0.975,0.00675675675,588.25,68.775,0.56,0.6125,3.155,0.025,0.02,2.5529113789020577,4.8045673435723,-0.4477204504464836,-0.35757849041990075,6.49497458824356,4.610404637312901,-0.8562480440543505,-1.261713152162515,2.507977944687835,-1.261713152162515,2.6895305664189126,3.9721427226427775,3.115894678588427,10.674685306035292,0.3794,7.5575,0.0375,0.33333333333333337,0.7453149695190788,0,0.58333333325,0.39166666675,17.45,157.08729094753554,5.7275
EM,95.02463768,2017-12-01,L. megalotis,40.6375,28,21.243306846488345,240,Centrarchidae,46.58983050847458,38,30.63308033018215,295,38.92857142857143,31,25.108197671848583,840,2017,12,1,335,4,2017 W48,2017 Dec,0.0925,0.975,0.00675675675,588.25,68.775,0.56,0.6125,3.155,0.025,0.02,2.5529113789020577,4.8045673435723,-0.4477204504464836,-0.35757849041990075,6.49497458824356,4.610404637312901,-0.8562480440543505,-1.261713152162515,2.507977944687835,-1.261713152162515,2.6895305664189126,3.9721427226427775,3.115894678588427,10.674685306035292,0.3794,7.5575,0.0375,0.33333333333333337,0.7453149695190788,0,0.58333333325,0.39166666675,17.45,157.08729094753554,5.7275
EM,95.02463768,2017-12-01,M. salmoides,248.5,248.5,207.18228688765842,2,Centrarchidae,46.58983050847458,38,30.63308033018215,295,38.92857142857143,31,25.108197671848583,840,2017,12,1,335,4,2017 W48,2017 Dec,0.0925,0.975,0.00675675675,588.25,68.775,0.56,0.6125,3.155,0.025,0.02,2.5529113789020577,4.8045673435723,-0.4477204504464836,-0.35757849041990075,6.49497458824356,4.610404637312901,-0.8562480440543505,-1.261713152162515,2.507977944687835,-1.261713152162515,2.6895305664189126,3.9721427226427775,3.115894678588427,10.674685306035292,0.3794,7.5575,0.0375,0.33333333333333337,0.7453149695190788,0,0.58333333325,0.39166666675,17.45,157.08729094753554,5.7275
EM,95.02463768,2017-12-01,N. gyrinus,40.285714285714285,42,14.349381934590838,7,Ictaluridae,58.22222222222222,46,37.96635937832918,9,38.92857142857143,31,25.108197671848583,840,2017,12,1,335,4,2017 W48,2017 Dec,0.0925,0.975,0.00675675675,588.25,68.775,0.56,0.6125,3.155,0.025,0.02,2.5529113789020577,4.8045673435723,-0.4477204504464836,-0.35757849041990075,6.49497458824356,4.610404637312901,-0.8562480440543505,-1.261713152162515,2.507977944687835,-1.261713152162515,2.6895305664189126,3.9721427226427775,3.115894678588427,10.674685306035292,0.3794,7.5575,0.0375,0.33333333333333337,0.7453149695190788,0,0.58333333325,0.39166666675,17.45,157.08729094753554,5.7275
EM,95.02463768,2017-12-01,N. texanus,37.333333333333336,40,7.106335201775948,9,Leuciscidae,44.2972972972973,43,8.77770175205606,37,38.92857142857143,31,25.108197671848583,840,2017,12,1,335,4,2017 W48,2017 Dec,0.0925,0.975,0.00675675675,588.25,68.775,0.56,0.6125,3.155,0.025,0.02,2.5529113789020577,4.8045673435723,-0.4477204504464836,-0.35757849041990075,6.49497458824356,4.610404637312901,-0.8562480440543505,-1.261713152162515,2.507977944687835,-1.261713152162515,2.6895305664189126,3.9721427226427775,3.115894678588427,10.674685306035292,0.3794,7.5575,0.0375,0.33333333333333337,0.7453149695190788,0,0.58333333325,0.39166666675,17.45,157.08729094753554,5.7275
EM,95.02463768,2017-12-01,P. annularis,75,70,8.660254037844387,3,Centrarchidae,46.58983050847458,38,30.63308033018215,295,38.92857142857143,31,25.108197671848583,840,2017,12,1,335,4,2017 W48,2017 Dec,0.0925,0.975,0.00675675675,588.25,68.775,0.56,0.6125,3.155,0.025,0.02,2.5529113789020577,4.8045673435723,-0.4477204504464836,-0.35757849041990075,6.49497458824356,4.610404637312901,-0.8562480440543505,-1.261713152162515,2.507977944687835,-1.261713152162515,2.6895305664189126,3.9721427226427775,3.115894678588427,10.674685306035292,0.3794,7.5575,0.0375,0.33333333333333337,0.7453149695190788,0,0.58333333325,0.39166666675,17.45,157.08729094753554,5.7275
EM,95.02463768,2017-12-01,P. vigilax,46.535714285714285,45.5,8.148992861457462,28,Leuciscidae,44.2972972972973,43,8.77770175205606,37,38.92857142857143,31,25.108197671848583,840,2017,12,1,335,4,2017 W48,2017 Dec,0.0925,0.975,0.00675675675,588.25,68.775,0.56,0.6125,3.155,0.025,0.02,2.5529113789020577,4.8045673435723,-0.4477204504464836,-0.35757849041990075,6.49497458824356,4.610404637312901,-0.8562480440543505,-1.261713152162515,2.507977944687835,-1.261713152162515,2.6895305664189126,3.9721427226427775,3.115894678588427,10.674685306035292,0.3794,7.5575,0.0375,0.33333333333333337,0.7453149695190788,0,0.58333333325,0.39166666675,17.45,157.08729094753554,5.7275
EM,95.02463768,2018-02-01,D. cepedianum,181.33333333333334,166.5,35.30816713830763,6,Clupeidae,181.33333333333334,166.5,35.30816713830763,6,52.70411392405063,43.5,36.82979374495646,632,2018,2,1,32,1,2018 W05,2018 Feb,0.2075,0.2575,0.02027027025,534.75,86.65,0.4825,0.3325,5.937287234042554,0.025,0.045,1.4190841839428816,3.669356787625073,-1.2622341863248503,-0.9678930424043152,4.335039279950373,6.2503580936729515,2.139484229499641,-1.261713152162515,4.296857070256408,1.7340191213914762,4.180704558359278,2.744734455016777,4.8842186845164175,10.887734020478282,0.7202500000000001,7.88,0.16,0.8999999999999999,0.4937909234590201,0.34691804018965905,0.375,0.6,13.575,120.75,5.5075
EM,95.02463768,2018-02-01,E. gracile,46.421052631578945,47,3.024268313230385,19,Pecidae,46.421052631578945,47,3.024268313230385,19,52.70411392405063,43.5,36.82979374495646,632,2018,2,1,32,1,2018 W05,2018 Feb,0.2075,0.2575,0.02027027025,534.75,86.65,0.4825,0.3325,5.937287234042554,0.025,0.045,1.4190841839428816,3.669356787625073,-1.2622341863248503,-0.9678930424043152,4.335039279950373,6.2503580936729515,2.139484229499641,-1.261713152162515,4.296857070256408,1.7340191213914762,4.180704558359278,2.744734455016777,4.8842186845164175,10.887734020478282,0.7202500000000001,7.88,0.16,0.8999999999999999,0.4937909234590201,0.34691804018965905,0.375,0.6,13.575,120.75,5.5075
EM,95.02463768,2018-02-01,G. affinis,29.477157360406093,29,4.955489230219923,197,Poeciliidae,29.477157360406093,29,4.955489230219923,197,52.70411392405063,43.5,36.82979374495646,632,2018,2,1,32,1,2018 W05,2018 Feb,0.2075,0.2575,0.02027027025,534.75,86.65,0.4825,0.3325,5.937287234042554,0.025,0.045,1.4190841839428816,3.669356787625073,-1.2622341863248503,-0.9678930424043152,4.335039279950373,6.2503580936729515,2.139484229499641,-1.261713152162515,4.296857070256408,1.7340191213914762,4.180704558359278,2.744734455016777,4.8842186845164175,10.887734020478282,0.7202500000000001,7.88,0.16,0.8999999999999999,0.4937909234590201,0.34691804018965905,0.375,0.6,13.575,120.75,5.5075
EM,95.02463768,2018-02-01,L. cyanellus,69,64.5,11.40175425099138,6,Centrarchidae,62.52785923753666,57,25.60807463059279,341,52.70411392405063,43.5,36.82979374495646,632,2018,2,1,32,1,2018 W05,2018 Feb,0.2075,0.2575,0.02027027025,534.75,86.65,0.4825,0.3325,5.937287234042554,0.025,0.045,1.4190841839428816,3.669356787625073,-1.2622341863248503,-0.9678930424043152,4.335039279950373,6.2503580936729515,2.139484229499641,-1.261713152162515,4.296857070256408,1.7340191213914762,4.180704558359278,2.744734455016777,4.8842186845164175,10.887734020478282,0.7202500000000001,7.88,0.16,0.8999999999999999,0.4937909234590201,0.34691804018965905,0.375,0.6,13.575,120.75,5.5075
EM,95.02463768,2018-02-01,L. gulosus,71.85714285714286,58,30.88155322632477,14,Centrarchidae,62.52785923753666,57,25.60807463059279,341,52.70411392405063,43.5,36.82979374495646,632,2018,2,1,32,1,2018 W05,2018 Feb,0.2075,0.2575,0.02027027025,534.75,86.65,0.4825,0.3325,5.937287234042554,0.025,0.045,1.4190841839428816,3.669356787625073,-1.2622341863248503,-0.9678930424043152,4.335039279950373,6.2503580936729515,2.139484229499641,-1.261713152162515,4.296857070256408,1.7340191213914762,4.180704558359278,2.744734455016777,4.8842186845164175,10.887734020478282,0.7202500000000001,7.88,0.16,0.8999999999999999,0.4937909234590201,0.34691804018965905,0.375,0.6,13.575,120.75,5.5075
EM,95.02463768,2018-02-01,L. humilis,38.666666666666664,43,7.505553499465135,3,Centrarchidae,62.52785923753666,57,25.60807463059279,341,52.70411392405063,43.5,36.82979374495646,632,2018,2,1,32,1,2018 W05,2018 Feb,0.2075,0.2575,0.02027027025,534.75,86.65,0.4825,0.3325,5.937287234042554,0.025,0.045,1.4190841839428816,3.669356787625073,-1.2622341863248503,-0.9678930424043152,4.335039279950373,6.2503580936729515,2.139484229499641,-1.261713152162515,4.296857070256408,1.7340191213914762,4.180704558359278,2.744734455016777,4.8842186845164175,10.887734020478282,0.7202500000000001,7.88,0.16,0.8999999999999999,0.4937909234590201,0.34691804018965905,0.375,0.6,13.575,120.75,5.5075
EM,95.02463768,2018-02-01,L. macrochirus,60.48837209302326,57,19.715080151550485,43,Centrarchidae,62.52785923753666,57,25.60807463059279,341,52.70411392405063,43.5,36.82979374495646,632,2018,2,1,32,1,2018 W05,2018 Feb,0.2075,0.2575,0.02027027025,534.75,86.65,0.4825,0.3325,5.937287234042554,0.025,0.045,1.4190841839428816,3.669356787625073,-1.2622341863248503,-0.9678930424043152,4.335039279950373,6.2503580936729515,2.139484229499641,-1.261713152162515,4.296857070256408,1.7340191213914762,4.180704558359278,2.744734455016777,4.8842186845164175,10.887734020478282,0.7202500000000001,7.88,0.16,0.8999999999999999,0.4937909234590201,0.34691804018965905,0.375,0.6,13.575,120.75,5.5075
EM,95.02463768,2018-02-01,L. megalotis,62.252747252747255,57,26.28069357070333,273,Centrarchidae,62.52785923753666,57,25.60807463059279,341,52.70411392405063,43.5,36.82979374495646,632,2018,2,1,32,1,2018 W05,2018 Feb,0.2075,0.2575,0.02027027025,534.75,86.65,0.4825,0.3325,5.937287234042554,0.025,0.045,1.4190841839428816,3.669356787625073,-1.2622341863248503,-0.9678930424043152,4.335039279950373,6.2503580936729515,2.139484229499641,-1.261713152162515,4.296857070256408,1.7340191213914762,4.180704558359278,2.744734455016777,4.8842186845164175,10.887734020478282,0.7202500000000001,7.88,0.16,0.8999999999999999,0.4937909234590201,0.34691804018965905,0.375,0.6,13.575,120.75,5.5075
EM,95.02463768,2018-02-01,L. oculatus,403.3333333333333,410,11.547005383792516,3,Lepisosteidae,403.3333333333333,410,11.547005383792516,3,52.70411392405063,43.5,36.82979374495646,632,2018,2,1,32,1,2018 W05,2018 Feb,0.2075,0.2575,0.02027027025,534.75,86.65,0.4825,0.3325,5.937287234042554,0.025,0.045,1.4190841839428816,3.669356787625073,-1.2622341863248503,-0.9678930424043152,4.335039279950373,6.2503580936729515,2.139484229499641,-1.261713152162515,4.296857070256408,1.7340191213914762,4.180704558359278,2.744734455016777,4.8842186845164175,10.887734020478282,0.7202500000000001,7.88,0.16,0.8999999999999999,0.4937909234590201,0.34691804018965905,0.375,0.6,13.575,120.75,5.5075
EM,95.02463768,2018-02-01,N. gyrinus,39.333333333333336,41,12.731662817371426,15,Ictaluridae,39.333333333333336,41,12.731662817371426,15,52.70411392405063,43.5,36.82979374495646,632,2018,2,1,32,1,2018 W05,2018 Feb,0.2075,0.2575,0.02027027025,534.75,86.65,0.4825,0.3325,5.937287234042554,0.025,0.045,1.4190841839428816,3.669356787625073,-1.2622341863248503,-0.9678930424043152,4.335039279950373,6.2503580936729515,2.139484229499641,-1.261713152162515,4.296857070256408,1.7340191213914762,4.180704558359278,2.744734455016777,4.8842186845164175,10.887734020478282,0.7202500000000001,7.88,0.16,0.8999999999999999,0.4937909234590201,0.34691804018965905,0.375,0.6,13.575,120.75,5.5075
EM,95.02463768,2018-02-01,P. annularis,95,95,11.313708498984761,2,Centrarchidae,62.52785923753666,57,25.60807463059279,341,52.70411392405063,43.5,36.82979374495646,632,2018,2,1,32,1,2018 W05,2018 Feb,0.2075,0.2575,0.02027027025,534.75,86.65,0.4825,0.3325,5.937287234042554,0.025,0.045,1.4190841839428816,3.669356787625073,-1.2622341863248503,-0.9678930424043152,4.335039279950373,6.2503580936729515,2.139484229499641,-1.261713152162515,4.296857070256408,1.7340191213914762,4.180704558359278,2.744734455016777,4.8842186845164175,10.887734020478282,0.7202500000000001,7.88,0.16,0.8999999999999999,0.4937909234590201,0.34691804018965905,0.375,0.6,13.575,120.75,5.5075
EM,95.02463768,2018-02-01,P. vigilax,47.254901960784316,44,11.806511995089663,51,Leuciscidae,47.254901960784316,44,11.806511995089663,51,52.70411392405063,43.5,36.82979374495646,632,2018,2,1,32,1,2018 W05,2018 Feb,0.2075,0.2575,0.02027027025,534.75,86.65,0.4825,0.3325,5.937287234042554,0.025,0.045,1.4190841839428816,3.669356787625073,-1.2622341863248503,-0.9678930424043152,4.335039279950373,6.2503580936729515,2.139484229499641,-1.261713152162515,4.296857070256408,1.7340191213914762,4.180704558359278,2.744734455016777,4.8842186845164175,10.887734020478282,0.7202500000000001,7.88,0.16,0.8999999999999999,0.4937909234590201,0.34691804018965905,0.375,0.6,13.575,120.75,5.5075
EM,95.02463768,2018-03-01,C. lutrensis,39,37,6.80336051416609,8,Leuciscidae,39.206896551724135,37,7.108241244925436,29,44.12742980561555,33,47.44715633465933,463,2018,3,1,60,1,2018 W09,2018 Mar,0.2675,0.07250000000000001,0.10472972975,506,62.85,0.27375,0.1,3.7649999999999997,0.025,0.0075,1.1142611183905833,2.678750388674473,-2.146919578783674,-1.8222489369625523,3.8108758301207337,7.656937125964348,4.199997761293957,-1.261713152162515,5.568235013579698,2.604265914764224,5.787975622708289,1.914424190662104,6.114421951956062,10.936580009736808,0.34875,7.6225,0.365,0.983864118895966,0.23831564687288329,0.4321517272522014,0.4625,0.5125,17.025,48.625,5.585
EM,95.02463768,2018-03-01,D. cepedianum,211,211,8.48528137423857,2,Clupeidae,211,211,8.48528137423857,2,44.12742980561555,33,47.44715633465933,463,2018,3,1,60,1,2018 W09,2018 Mar,0.2675,0.07250000000000001,0.10472972975,506,62.85,0.27375,0.1,3.7649999999999997,0.025,0.0075,1.1142611183905833,2.678750388674473,-2.146919578783674,-1.8222489369625523,3.8108758301207337,7.656937125964348,4.199997761293957,-1.261713152162515,5.568235013579698,2.604265914764224,5.787975622708289,1.914424190662104,6.114421951956062,10.936580009736808,0.34875,7.6225,0.365,0.983864118895966,0.23831564687288329,0.4321517272522014,0.4625,0.5125,17.025,48.625,5.585
EM,95.02463768,2018-03-01,E. gracile,46,46,1.1547005383792515,4,Pecidae,46,46,1.1547005383792515,4,44.12742980561555,33,47.44715633465933,463,2018,3,1,60,1,2018 W09,2018 Mar,0.2675,0.07250000000000001,0.10472972975,506,62.85,0.27375,0.1,3.7649999999999997,0.025,0.0075,1.1142611183905833,2.678750388674473,-2.146919578783674,-1.8222489369625523,3.8108758301207337,7.656937125964348,4.199997761293957,-1.261713152162515,5.568235013579698,2.604265914764224,5.787975622708289,1.914424190662104,6.114421951956062,10.936580009736808,0.34875,7.6225,0.365,0.983864118895966,0.23831564687288329,0.4321517272522014,0.4625,0.5125,17.025,48.625,5.585
EM,95.02463768,2018-03-01,G. affinis,31.985239852398525,32,4.873944694670037,271,Poeciliidae,31.985239852398525,32,4.873944694670037,271,44.12742980561555,33,47.44715633465933,463,2018,3,1,60,1,2018 W09,2018 Mar,0.2675,0.07250000000000001,0.10472972975,506,62.85,0.27375,0.1,3.7649999999999997,0.025,0.0075,1.1142611183905833,2.678750388674473,-2.146919578783674,-1.8222489369625523,3.8108758301207337,7.656937125964348,4.199997761293957,-1.261713152162515,5.568235013579698,2.604265914764224,5.787975622708289,1.914424190662104,6.114421951956062,10.936580009736808,0.34875,7.6225,0.365,0.983864118895966,0.23831564687288329,0.4321517272522014,0.4625,0.5125,17.025,48.625,5.585
EM,95.02463768,2018-03-01,L. auritus,42.166666666666664,42,12.703018014104627,6,Centrarchidae,53.33774834437086,38,33.28981574340087,151,44.12742980561555,33,47.44715633465933,463,2018,3,1,60,1,2018 W09,2018 Mar,0.2675,0.07250000000000001,0.10472972975,506,62.85,0.27375,0.1,3.7649999999999997,0.025,0.0075,1.1142611183905833,2.678750388674473,-2.146919578783674,-1.8222489369625523,3.8108758301207337,7.656937125964348,4.199997761293957,-1.261713152162515,5.568235013579698,2.604265914764224,5.787975622708289,1.914424190662104,6.114421951956062,10.936580009736808,0.34875,7.6225,0.365,0.983864118895966,0.23831564687288329,0.4321517272522014,0.4625,0.5125,17.025,48.625,5.585
EM,95.02463768,2018-03-01,L. gulosus,47.5,47.5,53.033008588991066,2,Centrarchidae,53.33774834437086,38,33.28981574340087,151,44.12742980561555,33,47.44715633465933,463,2018,3,1,60,1,2018 W09,2018 Mar,0.2675,0.07250000000000001,0.10472972975,506,62.85,0.27375,0.1,3.7649999999999997,0.025,0.0075,1.1142611183905833,2.678750388674473,-2.146919578783674,-1.8222489369625523,3.8108758301207337,7.656937125964348,4.199997761293957,-1.261713152162515,5.568235013579698,2.604265914764224,5.787975622708289,1.914424190662104,6.114421951956062,10.936580009736808,0.34875,7.6225,0.365,0.983864118895966,0.23831564687288329,0.4321517272522014,0.4625,0.5125,17.025,48.625,5.585
EM,95.02463768,2018-03-01,L. macrochirus,55.45454545454545,50,24.663185667563855,11,Centrarchidae,53.33774834437086,38,33.28981574340087,151,44.12742980561555,33,47.44715633465933,463,2018,3,1,60,1,2018 W09,2018 Mar,0.2675,0.07250000000000001,0.10472972975,506,62.85,0.27375,0.1,3.7649999999999997,0.025,0.0075,1.1142611183905833,2.678750388674473,-2.146919578783674,-1.8222489369625523,3.8108758301207337,7.656937125964348,4.199997761293957,-1.261713152162515,5.568235013579698,2.604265914764224,5.787975622708289,1.914424190662104,6.114421951956062,10.936580009736808,0.34875,7.6225,0.365,0.983864118895966,0.23831564687288329,0.4321517272522014,0.4625,0.5125,17.025,48.625,5.585
EM,95.02463768,2018-03-01,L. megalotis,51.76923076923077,38,30.224877699700237,130,Centrarchidae,53.33774834437086,38,33.28981574340087,151,44.12742980561555,33,47.44715633465933,463,2018,3,1,60,1,2018 W09,2018 Mar,0.2675,0.07250000000000001,0.10472972975,506,62.85,0.27375,0.1,3.7649999999999997,0.025,0.0075,1.1142611183905833,2.678750388674473,-2.146919578783674,-1.8222489369625523,3.8108758301207337,7.656937125964348,4.199997761293957,-1.261713152162515,5.568235013579698,2.604265914764224,5.787975622708289,1.914424190662104,6.114421951956062,10.936580009736808,0.34875,7.6225,0.365,0.983864118895966,0.23831564687288329,0.4321517272522014,0.4625,0.5125,17.025,48.625,5.585
EM,95.02463768,2018-03-01,L. oculatus,476.25,450,52.5,4,Lepisosteidae,476.25,450,52.5,4,44.12742980561555,33,47.44715633465933,463,2018,3,1,60,1,2018 W09,2018 Mar,0.2675,0.07250000000000001,0.10472972975,506,62.85,0.27375,0.1,3.7649999999999997,0.025,0.0075,1.1142611183905833,2.678750388674473,-2.146919578783674,-1.8222489369625523,3.8108758301207337,7.656937125964348,4.199997761293957,-1.261713152162515,5.568235013579698,2.604265914764224,5.787975622708289,1.914424190662104,6.114421951956062,10.936580009736808,0.34875,7.6225,0.365,0.983864118895966,0.23831564687288329,0.4321517272522014,0.4625,0.5125,17.025,48.625,5.585
EM,95.02463768,2018-03-01,N. gyrinus,30.5,30.5,34.64823227814083,2,Ictaluridae,30.5,30.5,34.64823227814083,2,44.12742980561555,33,47.44715633465933,463,2018,3,1,60,1,2018 W09,2018 Mar,0.2675,0.07250000000000001,0.10472972975,506,62.85,0.27375,0.1,3.7649999999999997,0.025,0.0075,1.1142611183905833,2.678750388674473,-2.146919578783674,-1.8222489369625523,3.8108758301207337,7.656937125964348,4.199997761293957,-1.261713152162515,5.568235013579698,2.604265914764224,5.787975622708289,1.914424190662104,6.114421951956062,10.936580009736808,0.34875,7.6225,0.365,0.983864118895966,0.23831564687288329,0.4321517272522014,0.4625,0.5125,17.025,48.625,5.585
EM,95.02463768,2018-03-01,P. nigromaculatus,183,183,62.22539674441618,2,Centrarchidae,53.33774834437086,38,33.28981574340087,151,44.12742980561555,33,47.44715633465933,463,2018,3,1,60,1,2018 W09,2018 Mar,0.2675,0.07250000000000001,0.10472972975,506,62.85,0.27375,0.1,3.7649999999999997,0.025,0.0075,1.1142611183905833,2.678750388674473,-2.146919578783674,-1.8222489369625523,3.8108758301207337,7.656937125964348,4.199997761293957,-1.261713152162515,5.568235013579698,2.604265914764224,5.787975622708289,1.914424190662104,6.114421951956062,10.936580009736808,0.34875,7.6225,0.365,0.983864118895966,0.23831564687288329,0.4321517272522014,0.4625,0.5125,17.025,48.625,5.585
EM,95.02463768,2018-03-01,P. vigilax,39.285714285714285,37,7.383379017379895,21,Leuciscidae,39.206896551724135,37,7.108241244925436,29,44.12742980561555,33,47.44715633465933,463,2018,3,1,60,1,2018 W09,2018 Mar,0.2675,0.07250000000000001,0.10472972975,506,62.85,0.27375,0.1,3.7649999999999997,0.025,0.0075,1.1142611183905833,2.678750388674473,-2.146919578783674,-1.8222489369625523,3.8108758301207337,7.656937125964348,4.199997761293957,-1.261713152162515,5.568235013579698,2.604265914764224,5.787975622708289,1.914424190662104,6.114421951956062,10.936580009736808,0.34875,7.6225,0.365,0.983864118895966,0.23831564687288329,0.4321517272522014,0.4625,0.5125,17.025,48.625,5.585
EM,95.02463768,2018-04-01,C. lutrensis,37.98,37,8.157855860757651,50,Leuciscidae,42.40909090909091,41,10.29500230988158,110,37.66064981949459,35,11.481254583998279,277,2018,4,1,91,2,2018 W13,2018 Apr,0.3375,0.025,0,132.4,66.65,1.04,0.0275,3.778863636363636,0.025,0.01,7.811098030246841,9.318387276059315,-0.3922317648288303,-0.32658673711156305,18.201330186504418,9.33492158093356,-1.261713152162515,-1.261713152162515,6.237763692166438,-1.261713152162515,2.335599108425931,8.907269593177372,7.645556441014857,11.031371898182622,1.07175,7.5075,2.775,0,0.7515240460600587,0,0.775,0.2,20.9,256.45,7.1
EM,95.02463768,2018-04-01,G. affinis,30.174242424242426,30,5.877238033516587,132,Poeciliidae,30.174242424242426,30,5.877238033516587,132,37.66064981949459,35,11.481254583998279,277,2018,4,1,91,2,2018 W13,2018 Apr,0.3375,0.025,0,132.4,66.65,1.04,0.0275,3.778863636363636,0.025,0.01,7.811098030246841,9.318387276059315,-0.3922317648288303,-0.32658673711156305,18.201330186504418,9.33492158093356,-1.261713152162515,-1.261713152162515,6.237763692166438,-1.261713152162515,2.335599108425931,8.907269593177372,7.645556441014857,11.031371898182622,1.07175,7.5075,2.775,0,0.7515240460600587,0,0.775,0.2,20.9,256.45,7.1
EM,95.02463768,2018-04-01,L. macrochirus,59.666666666666664,60,0.5773502691896257,3,Centrarchidae,50.03125,52,11.209110278064287,32,37.66064981949459,35,11.481254583998279,277,2018,4,1,91,2,2018 W13,2018 Apr,0.3375,0.025,0,132.4,66.65,1.04,0.0275,3.778863636363636,0.025,0.01,7.811098030246841,9.318387276059315,-0.3922317648288303,-0.32658673711156305,18.201330186504418,9.33492158093356,-1.261713152162515,-1.261713152162515,6.237763692166438,-1.261713152162515,2.335599108425931,8.907269593177372,7.645556441014857,11.031371898182622,1.07175,7.5075,2.775,0,0.7515240460600587,0,0.775,0.2,20.9,256.45,7.1
EM,95.02463768,2018-04-01,L. megalotis,49.03448275862069,50,11.318388194882223,29,Centrarchidae,50.03125,52,11.209110278064287,32,37.66064981949459,35,11.481254583998279,277,2018,4,1,91,2,2018 W13,2018 Apr,0.3375,0.025,0,132.4,66.65,1.04,0.0275,3.778863636363636,0.025,0.01,7.811098030246841,9.318387276059315,-0.3922317648288303,-0.32658673711156305,18.201330186504418,9.33492158093356,-1.261713152162515,-1.261713152162515,6.237763692166438,-1.261713152162515,2.335599108425931,8.907269593177372,7.645556441014857,11.031371898182622,1.07175,7.5075,2.775,0,0.7515240460600587,0,0.775,0.2,20.9,256.45,7.1
EM,95.02463768,2018-04-01,N. gyrinus,61,61,0,3,Ictaluridae,61,61,0,3,37.66064981949459,35,11.481254583998279,277,2018,4,1,91,2,2018 W13,2018 Apr,0.3375,0.025,0,132.4,66.65,1.04,0.0275,3.778863636363636,0.025,0.01,7.811098030246841,9.318387276059315,-0.3922317648288303,-0.32658673711156305,18.201330186504418,9.33492158093356,-1.261713152162515,-1.261713152162515,6.237763692166438,-1.261713152162515,2.335599108425931,8.907269593177372,7.645556441014857,11.031371898182622,1.07175,7.5075,2.775,0,0.7515240460600587,0,0.775,0.2,20.9,256.45,7.1
EM,95.02463768,2018-04-01,N. texanus,22.5,22.5,13.435028842544403,2,Leuciscidae,42.40909090909091,41,10.29500230988158,110,37.66064981949459,35,11.481254583998279,277,2018,4,1,91,2,2018 W13,2018 Apr,0.3375,0.025,0,132.4,66.65,1.04,0.0275,3.778863636363636,0.025,0.01,7.811098030246841,9.318387276059315,-0.3922317648288303,-0.32658673711156305,18.201330186504418,9.33492158093356,-1.261713152162515,-1.261713152162515,6.237763692166438,-1.261713152162515,2.335599108425931,8.907269593177372,7.645556441014857,11.031371898182622,1.07175,7.5075,2.775,0,0.7515240460600587,0,0.775,0.2,20.9,256.45,7.1
