site_code,collection_period,canopy,d_oxygen,depth_mx,doc,ph,sand,silt,temperature,width,wk4_max_30mu,wk4_min_to_wk4_med,ln_flood_duration,ln_flood_total_days,ln_lf_days,ln_lf_min,ln_nitrate,ln_turbidity,ln_wk4_iqr,ln_wk4_max,ln_wk4_max_to_annual_med,ln_wk4_max_to_wk4_med,ln_wk4_max_to_wk4_med_30mu,ln_wk4_med,ln_wk4_min,ln_wk4_min_to_annual_med,sqrt_ammonia,sqrt_bluegreen_cyano,sqrt_conductivity,sqrt_diatoms,sqrt_gravel,sqrt_green_algae,sqrt_lf_drought_duration,sqrt_phosphate,sqrt_q_med_yr,sqrt_q_q25_yr,sqrt_rain,sqrt_wk4_75q_30mu,sqrt_wk4_med_30mu,sqrt_wk4_min_to_wk4_med_30mu
SF,2017-03-01,NA,68.5,0.22625,NA,6.4275,0.2625,0.4,23.275,2.7925,381.6976537857143,0.4528301886792453,NA,NA,1.3862943611198906,1.2231934976254852,0.587786665,6.545565154355295,1.54164722874402,2.4759564661208535,0.074107972153721835,0.4605248852911917,-1.6745077549804837,2.0154315808296617,1.2231934976254852,-1.1786549963416462,-1.2106617924767327,NA,6.88653164253051,NA,-1.6094379124341003,NA,0,1.4527841023887236,2.4018484939671314,1.829329301195801,10.380174471091296,4.298143963209215,4.150464221101337,-2.9272707234758517
SF,2017-08-01,0.68243243275,72.6,0.18875,6.31875,7.245,0.1,0.3,30,3.14125,NA,NA,NA,NA,NA,NA,2.12022353540007,4.196986198437352,NA,NA,NA,NA,NA,NA,NA,NA,-2.0024805005437076,-0.24686007793152578,7.134093721192866,0.04521234282154793,-0.9808292530117262,-5.298317366548036,NA,-0.46601160797619817,NA,NA,10.185405061519292,NA,NA,NA
SF,2017-09-01,0.672297297375,72.75,0.195,7.065625000000001,8.32375,0.22935779825,0.3542872558333333,27.425,3.65125,13202.280817159091,0.45161290322580655,NA,NA,NA,2.070491358012689,2.8425810940598164,4.387280943235561,1.9471123368521839,3.3534073646787443,0.9515588707116129,0.48798613179616784,-0.8080257121963634,2.8654212328825768,2.070491358012689,-0.3313571359544425,-1.9572239089555867,-2.1413169453979233,7.175776589074432,-1.4323382996212974,-1.1641488140462835,-3.3173158976814534,0,1.7591501856624272,2.4018484939671314,1.829329301195801,10.987307109404506,4.917832846800709,4.161433076875108,-2.090941718862419
SF,2017-11-01,0.560810811,54.2,0.16999999999999998,7.3575,7.2325,0.14166666675,0.37916666675,25.2,3.15,1377.6533663863636,0.5575757575757575,NA,NA,NA,2.56692824432658,2.6892071133007303,4.205644256523555,2.0154315808296617,3.6134841710386367,1.211635677071505,0.46239902986051623,-0.17305483446641104,3.1510851411781204,2.56692824432658,0.1650797503594484,-2.0794415416798357,-1.216551586532796,7.1925582106830745,-0.5066676136173269,-1.0861897686695525,-2.695627681103653,0,1.1969481893889715,2.4018484939671314,1.829329301195801,9.78317205980443,4.279550392995911,3.7865390055050474,-1.2196107611784675
SF,2017-12-01,0.777027027,79.55,0.59,6.295,7.205,0.08630952375,0.5375,18,3.02,3697.2538767272727,0.5257142857142857,-0.6931471805599453,NA,NA,2.56692824432658,2.850417442389132,NA,1.5263797566132307,3.4017259419495525,0.9998774479824207,0.19180030074849846,-2.6155818913070132,3.2099256412010537,2.56692824432658,0.1650797503594484,-2.0996442489973552,-0.6372395486216492,6.959161067042037,0.610444688794703,-1.367425876862237,-2.900422093749666,0,0.3311006928193021,2.4018484939671314,1.829329301195801,9.434129973284263,6.8727244256631455,6.017307833256566,-3.450379588929986
SF,2018-01-01,0.72972973,95.5,0.2475,NA,7.3025,0.4375,0.5,13.075,3.175,NA,NA,NA,NA,NA,NA,2.717406296026235,-1.742969305058623,NA,NA,NA,NA,NA,NA,NA,NA,-1.195674001511241,-0.7006754469807368,6.86171134048073,0.526206725804293,-3.6888794541139363,NA,NA,0.7619733714897978,NA,NA,11.1052638722215,NA,NA,NA
SF,2018-02-01,0.62162162175,88.2,0.1825,NA,7.5675,0.125,0.375,18.55,2.825,179.1647552142857,0.5344827586206897,NA,NA,NA,2.1722740523226314,2.8551906523082407,5.801665100458068,1.3593256719500648,3.094995674527077,-0.27802016154004405,0.2962658161431726,-1.0758688334367785,2.798729858383904,2.1722740523226314,-1.2007417837444896,-0.6782585680661948,-1.220779922642317,7.04359650189355,-0.046043938501406846,-0.8556661100577202,-2.059638914383656,0,-0.28103752973311236,3.373015836067121,2.670112480561811,9.230217061470084,4.316892951938968,4.170864507963855,-1.9985904556412242
SF,2018-03-01,0.9054054055,57.925,0.225,NA,7.6875,0.325,0.4,21.625,3.1225,NA,NA,NA,NA,NA,NA,2.775023256355241,1.7578579175523736,NA,NA,NA,NA,NA,NA,NA,NA,-1.1239300966523995,-1.3470736479666092,7.135687347028144,-0.46601160797619817,-1.491654876777717,-5.991464547107982,NA,1.0314035389746596,NA,NA,9.664861178953403,NA,NA,NA
SF,2018-04-01,0.93918918925,54.875,0.105,NA,7.7925,0.07500000000000001,0.625,22.45,2.975,734.6420593636363,0.5263157894736843,NA,NA,NA,2.293634909326899,2.2818720513965043,1.3673663512343717,2.7813381156720354,3.525778590619531,0.15276275455240998,0.5902897951202376,-0.6566953577619742,2.9354887954992934,2.293634909326899,-1.0793809267402221,-1.448169764837978,-2.02117263355586,7.103527633500215,-0.8645287973155655,-1.3862943611198906,-3.4265151896464454,0,0.21712547898864687,3.373015836067121,2.670112480561811,10.866100700992328,4.434808175572298,4.182473948381505,-1.8888390390546064
SF,2018-05-01,0.79729729725,67.5,0.1325,NA,7.9975,0,0.675,26.8,2.895,3148.12579875,0.2985074626865671,NA,NA,2.0794415416798357,1.0408719408315308,2.162403062394183,4.1299529896894684,1.905869378318135,3.0149529668535404,-0.3580628692135806,0.7651206801850343,-1.2510479344513075,2.249832286668506,1.0408719408315308,-2.3321438952355904,-2.946942109384559,-2.2072749131897207,7.256297239690681,-1.1394342831883648,-1.1239300966523995,-3.101092789211817,1.0986122886681098,0.6562238264553475,3.373015836067121,2.670112480561811,10.00548431311181,5.121121420328807,4.266000901304848,-3.225128960473317
SF,2018-06-01,1,54.225,0.5875,NA,8.405,0.4,0.35,27.175,3.2,5245.9152745227275,0.15873015873015872,NA,NA,2.4849066497880004,0.3477247602715854,2.778695040671542,3.902982260775997,1.3773441774527437,2.6094878587453763,-0.7635279773217449,0.42121346507630336,-1.7053505278175558,2.1882743936690727,0.3477247602715854,-3.0252910757955354,-4.045554398052668,-2.2302644314144198,7.257178996206677,-1.3001166648788383,-1.6094379124341003,-2.946942109384559,0,0.791860653495978,3.373015836067121,2.670112480561811,10.98208508778544,5.08380358428649,4.314838386562932,-3.9671136262913467
SF,2018-07-01,0.7364864865,55.833333333333336,0.2075,NA,7.516666666666667,0.2625,0.125,28.3,2.75,4700.082248181818,0.099009900990099,1.6094379124341003,1.6094379124341003,1.791759469228055,0.3477247602715854,2.4399528672868516,-3.4011973816621546,3.891578442335264,11.329621894158304,7.956606058091182,8.669361710039505,7.306747872584684,2.6602601841187994,0.3477247602715854,-3.0252910757955354,-1.5488132906176655,-1.5488132906176655,6.600210577434105,-0.5621189181535411,-0.4902063365632549,-3.4265151896464454,1.3862943611198906,0.8469406537393619,3.373015836067121,2.670112480561811,12.019661433680294,4.336161519054081,4.02287402157362,-3.675149261302035
SF,2018-08-01,0,70.775,0.1675,NA,8.3375,0.30000000000000004,0.3875,26.75,2.55,NA,NA,NA,NA,NA,NA,2.2716102886946152,3.0761595226666056,NA,NA,NA,NA,NA,NA,NA,NA,-1.4375876555074412,-0.6831968497067772,2.348036355897963,-0.34601764946474434,-1.6094379124341003,-1.9661128563728327,NA,0.9380522236556676,NA,NA,10.582056615200848,NA,NA,NA
SF,2018-09-01,0.8175675677500001,56.125,0.35250000000000004,NA,8.4875,0.35,0.1,29.125,3.425,10511.72957181818,0.23703703703703705,1.0986122886681098,1.3862943611198906,NA,2.2040227506372116,0.17395330712343798,0.30010459245033816,4.983908999788846,9.743714479134397,6.370698643067277,6.100152852858483,5.590337840598416,3.6435616262759147,2.2040227506372116,-1.1689930854299093,-1.701005105959591,-1.0427046567298137,5.9604897428085515,-1.155182640156504,-0.7985076962177716,-1.491654876777717,0,-0.781978394266561,3.373015836067121,2.670112480561811,8.96080496172651,4.787376871411856,4.153376638535982,-1.9493538878987702
SF,2018-11-01,0.777027027,66.625,0.2875,NA,8.0975,0.17500000000000002,0.425,17.625,2.625,NA,NA,NA,NA,NA,NA,1.548625773037343,2.801844080388571,NA,NA,NA,NA,NA,NA,NA,NA,-1.3470736479666092,-0.9610266257155465,6.2324480165505225,-0.6831968497067772,-0.9808292530117262,-0.5490468365861885,NA,-0.27773174159861275,NA,NA,11.630352547433612,NA,NA,NA
SF,2019-04-01,0.2225,67.25,0.1975,NA,NA,0.25,0.3875,22.275,3.1225,759.7141170714285,0.8205128205128206,NA,NA,NA,3.5903171117571024,NA,3.407841924380824,1.26401549214574,3.8740852848877467,0.1729538067903546,0.08594242980072504,-0.35814445191809235,3.788142855087022,3.5903171117571024,-0.11081436634028999,NA,-0.4780358009429998,6.8954296292915,0.6184236343640089,-1.2039728043259361,-3.816712825623821,0,NA,3.701131478097392,3.5903171117571024,10.259406151535087,4.384868890964284,4.232229736805839,-0.6419126250487369
SF,2019-10-01,0.2325,82.7,0.185,NA,NA,0.3625,0.325,29.75,3.1225,15515.574392727272,0.40514469453376206,NA,NA,NA,2.8814215742290177,NA,2.4807312783775197,2.156013531450851,4.021490576575474,0.32035909847808114,0.23655799711869968,-0.1933549118637788,3.784932579456774,2.8814215742290177,-0.8197099038683744,NA,-2.3025850929940455,6.9985096422506015,-1.195674001511241,-1.3862943611198906,-3.912023005428146,0,NA,3.701131478097392,3.5903171117571024,11.022432605213544,5.769937755586864,4.214845488439252,-1.3334239142102347
SF,2020-01-01,0.7162162162162162,78.69999999999999,0.185,7.4625,7.295,0.125,0.45,20.25,3.2875,NA,0.7572815533980581,NA,NA,NA,3.500460782635241,2.460443177609626,1.7448425494403033,0.9355114251737066,3.897342147052014,0.3070250352949119,0.11886120287672883,NA,3.778480944175285,3.500460782635241,-0.08985632912186105,-1.9168126182316174,-1.480605040591132,6.902993961880426,-0.025317807984289897,-1.491654876777717,-3.912023005428146,0,1.0036603780110622,3.5903171117571024,3.373015836067121,10.685830919767103,NA,NA,NA
SF,2020-02-01,0.7027027027027027,76.225,NA,7.12925,7.3375,0.35,0.275,19.25,3.4985,NA,NA,NA,NA,NA,NA,1.3587304427736808,1.5314763709643886,NA,NA,NA,NA,NA,NA,NA,NA,-1.7389772837890856,NA,6.876264611890766,NA,-1.8971199848858813,NA,NA,0.8301880328207434,NA,NA,9.523211660639381,NA,NA,NA
SF,2020-03-01,0.7702702702702703,73.925,0.525,7.68625,7.335,0.15,0.45,22.025,3.13735,NA,NA,NA,NA,NA,NA,1.7080154757950945,3.9180050771056933,NA,NA,NA,NA,NA,NA,NA,NA,-1.9063289239711911,-1.5488132906176655,6.970260484333534,-0.16841865162496325,-1.3862943611198906,-3.158251203051766,NA,0.46608972992459924,NA,NA,9.122344311568828,NA,NA,NA
SF,2020-06-01,0.7364864864864865,68.075,0.163875,NA,7.1175,0.175,0.425,28.15,2.9379,5240.921211886363,0.12605042016806722,NA,NA,NA,1.446337048939695,NA,3.5931942039795284,2.493656043220254,3.7555666846524094,0.16524957289530717,0.23815634370339506,-0.6415686653620186,3.5174103409490143,1.446337048939695,-2.1439800628174073,NA,-2.3805466344637574,6.9686151672389,-1.6607312068216509,-1.2039728043259361,-4.199705077879927,0,NA,3.5903171117571024,3.373015836067121,11.655842934464427,5.10966556766416,4.397135350014428,-2.950798301074733
SF,2020-07-01,0.02027027027027025,62.9,0.165,NA,5.645,0,0.475,28.6,2.9449,NA,NA,NA,NA,NA,NA,NA,3.742420221041966,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.557477342622836,7.05444965813294,-1.2729656758128873,NA,-3.912023005428146,NA,NA,NA,NA,11.730718780928102,NA,NA,NA
SF,2020-08-01,0.7162162162162162,71.625,0.1825,4.8345,7.7525,0.075,0.65,28.75,2.921975,NA,NA,NA,NA,NA,NA,2.3425747412102043,1.7001922757025645,NA,NA,NA,NA,NA,NA,NA,NA,-1.8727526284375868,-1.458865053954726,7.006468751918169,-0.4231200433468851,-1.3862943611198906,-2.0996442489973552,NA,1.032205356470511,NA,NA,11.65599227009606,NA,NA,NA
SF,2020-09-01,0.7837837837837838,NA,0.1875,NA,NA,0.05,0.6875,NA,2.890025,8302.07566725,0.12260536398467432,NA,NA,NA,1.5108755700772663,NA,NA,2.897169931197157,3.708100147413486,0.11778303565638346,0.0984400728132523,-0.4030421414236973,3.609660074600233,1.5108755700772663,-2.0794415416798357,NA,-2.2302644314144198,NA,-1.2039728043259361,-1.491654876777717,-3.3524072174927233,0,NA,3.5903171117571024,3.373015836067121,9.594205799630085,4.620564122139014,4.111142288837183,-2.6002667187599164
SF,2020-10-01,0.8108108108108107,58.8,0.1925,6.8715,6.9975000000000005,0.425,0.3625,25.375,2.890725,NA,NA,NA,NA,NA,NA,2.6005206681595436,1.904343829975201,NA,NA,NA,NA,NA,NA,NA,NA,-1.8325814637483102,-1.8971199848858813,7.042286171939743,-0.8209805520698302,-1.6739764335716716,-1.984131361875511,NA,0.5156639004062399,NA,NA,11.54479209729267,NA,NA,NA
SF,2020-11-01,0.8243243243243242,67.7,0.19,NA,6.805,0.0625,0.4875,25.275,2.934,1377.6533663863636,0.3982683982683982,NA,NA,NA,2.56692824432658,NA,1.6307100477096401,1.9369599653881664,3.708100147413486,0.11778303565638346,0.22054276961415237,-0.0784388580915619,3.4875573777993334,2.56692824432658,-1.0233888674305223,NA,-1.0010319603292457,6.9959950678315455,-0.1363926249055549,-1.2909841813155656,-1.786771927717016,0,NA,3.5903171117571024,3.373015836067121,10.586968265365869,4.279550392995911,3.7865390055050474,-1.2196107611784675
SF,2020-12-01,0.8175675675675675,76.725,0.17750000000000002,6.75975,6.93,0.25,0.5625,17.325,2.8408,NA,NA,NA,NA,NA,NA,2.8012369158283277,0.723918839226699,NA,NA,NA,NA,NA,NA,NA,NA,-1.8169234428916046,-0.9610266257155465,6.888062645636401,0.2171254789886467,-1.742969305058623,-3.6888794541139363,NA,1.1798081773266382,NA,NA,9.919691378542472,NA,NA,NA
TR,2017-04-01,0.34574324325,120.225,0.24625,NA,7.987500000000001,0.371875,0.13125,22.525,4.0375,427.018098,0.10416666666666666,0,1.3862943611198906,2.302585092994046,0.3477247602715854,-2.659260037,6.554147056414189,3.452311438737659,6.802923323611708,5.425579146158964,4.193435464866331,3.955403301058371,2.6094878587453763,0.3477247602715854,-1.0296194171811583,-1.8773173575897015,NA,9.09638749190015,NA,-0.9891975026822428,NA,2.302585092994046,-2.0794415416798357,1.3773441774527437,-0.5685659716025696,11.67148505381481,3.582080155988172,2.8475200225533364,-2.499795262281751
TR,2017-08-01,0.6283783785,16.35,0.24375,12.8,7.4525,0.1375,0.475,28.075,3.805,NA,NA,NA,NA,NA,NA,-2.8540591152378454,4.291608980158307,NA,NA,NA,NA,NA,NA,NA,NA,-1.458865053954726,-0.24207156119972859,8.749455044374974,-0.0998203352822109,-1.8971199848858813,-1.458865053954726,NA,-2.353878387381596,NA,NA,10.15463204380059,NA,NA,NA
TR,2017-09-01,0.5202702702499999,70.42500000000001,0.22,16.015,8.925,0,0.375,25.925,3.3375,NA,NA,NA,NA,NA,NA,-1.806670081963809,4.75551884333901,NA,NA,NA,NA,NA,NA,NA,NA,-1.8483298207164494,-0.6115671935675224,8.595958160051891,-0.9808292530117262,-0.916290731874155,-4.382026634673881,NA,-0.6301723813985569,NA,NA,11.044168030199193,NA,NA,NA
TR,2017-10-01,0.8513513515,3.8,0.355,26.3525,7.065,0.27083333325000003,0.45833333325,26.275,4.27,395.5863945,0.125,NA,NA,3.258096538021482,-1.261713152162515,-3.7027755593060476,4.570857708734438,1.2640154921457405,1.9963833858589672,0.6190392084062235,1.1786549963416462,-1.7611680827728282,0.817728389517321,-1.261713152162515,-2.639057329615259,-3.158251203051766,-2.3805466344637574,8.342780278690324,-2.946942109384559,-1.3062516537540463,-4.199705077879927,1.9459101490553132,-1.7573580425107227,1.3773441774527437,-0.5685659716025696,10.896550991886969,4.155053694585066,3.7575514686317955,-5.019264620794311
TR,2017-11-01,0.7702702705,17.275,0.3625,17.8525,7.75,0.3333333333333333,0.5333333333333333,24.75,4.95,160.61317319999998,0.1904761904761905,0,0,3.1354942159291497,-0.5685659716025696,-3.200606234818457,4.287801420705881,1.3222844002697163,4.085394378554954,2.70805020110221,2.995732273553991,0.5789685164512377,1.0896621050009627,-0.5685659716025696,-1.9459101490553135,-1.1874435023747254,-0.25489224962879004,8.278174290943738,-0.4346364854084443,-2.1484344131667874,-2.695627681103653,0,-2.277892480403674,1.3773441774527437,-0.5685659716025696,9.958383084369595,3.722235876671235,3.506425862103716,-4.074991833706286
TR,2017-12-01,0.7027027029999999,83.75,0.245,5.3525,7.9425,0.1,0.55,8.0875,3.6,539.719161,0.2,0.6931471805599453,1.0986122886681098,2.833213344056216,-0.5685659716025696,0.8456536522747143,NA,2.070491358012689,5.900684345193203,4.523340167740459,4.859812404361672,2.198853810793313,1.0408719408315308,-0.5685659716025696,-1.9459101490553135,-1.817077277212345,-0.27773174159861275,7.804149379141836,-0.710802115798666,-1.1239300966523995,-5.991464547107982,1.791759469228055,-1.6607312068216509,1.3773441774527437,-0.5685659716025696,10.2709263052936,4.038352684919639,3.7018305343998903,-4.27039650600246
TR,2018-01-01,0.641891892,199.4,0.35,NA,8.442499999999999,0.1875,0.6499999999999999,14.9775,4.275,NA,NA,NA,NA,NA,NA,-0.3520428316121709,2.1747517214841605,NA,NA,NA,NA,NA,NA,NA,NA,-1.701005105959591,0.03198304585305074,7.851271997109883,1.156094724081472,-2.184802057337662,NA,NA,-2.2072749131897207,NA,NA,11.339537818421526,NA,NA,NA
TR,2018-02-01,0.5135135135,39.75,0.245,NA,7.73,0,0.85,14.8,2.925,113.6638359,1,0.6931471805599453,1.6094379124341003,3.2188758248682006,-1.261713152162515,-2.2072749131897207,NA,0.29643146588403496,4.83411141026971,3.1513855832657844,6.095824562432225,2.298090703406207,-1.261713152162515,-1.261713152162515,-2.9444389791664407,-0.8977143463012197,-0.5709295478356962,8.879681206669261,0.051168286574399424,-1.8971199848858813,-3.283414346005772,2.70805020110221,-2.277892480403674,1.6827258270039256,-0.5685659716025696,9.6321300220648,3.374471087354746,2.5360207068635034,-3.7977338590260183
TR,2018-03-01,0.83108108125,37.725,0.4075,NA,7.7725,0.325,0.6499999999999999,20.05,4.109999999999999,NA,NA,NA,NA,NA,NA,0.6554453133759338,4.11251186617755,NA,NA,NA,NA,NA,NA,NA,NA,-1.817077277212345,-0.7765287894989963,7.616652769633315,0.009950330853168092,-3.6888794541139363,-2.353878387381596,NA,-0.4541302800894454,NA,NA,9.668759338748027,NA,NA,NA
TR,2018-04-01,0.7297297300000001,48.0925,0.25,NA,8.3275,0.2,0.7666666666666667,20.225,3.575,454.4288088,0.4,0.6931471805599453,1.6094379124341003,3.1354942159291497,-1.261713152162515,-3.1066638342612727,3.8426729272933526,1.446337048939695,4.717172612738607,3.0344467857346813,5.062595033026967,1.9411115541674155,-0.3454224202883599,-1.261713152162515,-2.9444389791664407,-1.984131361875511,-1.442864712608285,7.911232372535208,-1.1200913203452338,-3.4011973816621555,-4.286716454869556,2.9444389791664403,-2.4651040224918206,1.6827258270039256,-0.5685659716025696,10.571120744671681,3.4718502485939755,2.7760610585711913,-4.037774210733707
TR,2018-05-01,0.74324324325,46.15,0.2325,NA,8.84,0.05,0.95,28.825,3.675,NA,NA,NA,NA,NA,NA,-3.6690768268177565,4.9684234452869465,NA,NA,NA,NA,NA,NA,NA,NA,-2.277892480403674,-2.5257286443082556,8.32736351913196,-2.3805466344637574,NA,-3.2188758248682006,NA,-3.5935692743096115,NA,NA,9.757989331152372,NA,NA,NA
TR,2018-06-01,0.92567567575,7.9,0.8125,NA,8.2775,0.0638157895,0.6861842105,27.15,3.6,1113.2486409,1,0.6931471805599453,1.9459101490553132,3.091042453358316,-1.261713152162515,-3.3452897497238596,4.859618587130713,0.9629103993618189,4.206346988972617,2.523621161968691,5.4680601411351315,0.9237020945437971,-1.261713152162515,-1.261713152162515,-2.9444389791664407,-2.02117263355586,-0.9480394301887354,8.069733526605397,-1.3567355588783463,-1.6094379124341003,-1.9484132792734319,0,-2.3805466344637574,1.6827258270039256,-0.5685659716025696,10.299428207952186,3.746251913377862,3.2826448944288193,-4.544358046591334
TR,2018-07-01,0.93918918925,29.025,0.2525,NA,8.040000000000001,0.4125,0.4375,26.9,3.575,680.9636088,0.08,1.0986122886681098,1.791759469228055,2.833213344056216,-1.261713152162515,-1.5255564284533982,2.47232786758114,3.1203134825113668,6.89880509531499,5.216079268311065,5.634789603169249,3.9469102644285865,1.2640154921457405,-1.261713152162515,-2.9444389791664407,-0.2076393647782445,-1.7147984280919266,7.986674934304511,-2.3279029009783354,-1.8971199848858813,-1.817077277212345,2.302585092994046,-2.0402208285265546,1.6827258270039256,-0.5685659716025696,12.817888772115209,3.7365121218570594,2.9518948308864035,-4.213607983048918
TR,2018-08-01,0,19.3,0.28500000000000003,NA,8.41,0.05,0.775,26.525,4.5,NA,NA,NA,NA,NA,NA,-2.772588722239781,1.4551205520497432,NA,NA,NA,NA,NA,NA,NA,NA,-1.1394342831883648,-1.0788096613719298,7.963199072248868,-1.8971199848858813,-1.897119984885881,-2.3279029009783354,NA,-2.0024805005437076,NA,NA,9.795344365900506,NA,NA,NA
TR,2018-09-01,0.84459459475,20.7,0.255,NA,8.7025,0.1,0.9,26.275,3.52,360.7000353,0.3389830508474576,0.6931471805599453,1.0986122886681098,2.5649493574615367,1.0408719408315308,NA,3.5793435670456293,2.335599108425931,5.391149877190832,3.7084240501869066,3.268472766007573,1.8796392583690058,2.1226771111832594,1.0408719408315308,-0.6418538861723948,-0.8266785731844679,-1.458865053954726,8.146491763244365,-1.7573580425107227,NA,-3.7942399697717626,1.9459101490553132,-1.2909841813155656,1.6827258270039256,-0.5685659716025696,10.35203282803308,3.9392669814965644,3.511510618821826,-2.4706386779902956
TR,2018-11-01,0.93918918925,120.3425,0.3625,NA,8.557500000000001,0.1625,0.3625,16.225,4.4025,NA,NA,NA,NA,NA,NA,0.38865798979178323,1.410986973710262,NA,NA,NA,NA,NA,NA,NA,NA,-2.4651040224918206,-1.1631508098056809,8.033820594431548,-1.4375876555074412,-0.7444404749474959,NA,NA,-2.494956985641502,NA,NA,11.624879505846309,NA,NA,NA
TR,2019-04-01,0.27,22.7,0.3,NA,NA,0.225,0.575,21.625,14.3625,NA,NA,NA,NA,NA,NA,NA,-2.3025850929940455,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.448169764837978,8.760766624241956,0.3669552533462888,-1.742969305058623,NA,NA,NA,NA,NA,10.131647901822621,NA,NA,NA
TR,2019-10-01,0.335,67.775,0.4775,NA,7.965,0.2625,0.4625,25.175,4.7325,534.9619302,0.16513761467889906,0,0,2.3978952727983707,0.9355114251737044,NA,1.9351380520734023,2.745620033069956,6.420769294371991,4.8492691024782895,3.6842817448653067,2.6671913409020553,2.7364875495066836,0.9355114251737044,-0.6359887667199969,NA,-1.647659125254298,7.5822291942764615,-1.8643301620628905,-1.2909841813155656,-2.0024805005437076,0,NA,1.5715001918937013,0.12458120895737568,11.066506573037236,4.330765252935012,3.753577953469935,-2.8180665282962307
TR,2020-01-01,0.8175675675675678,45.65,0.3775,8.4445,8.275,0.1,0.425,16.975,4.1225,NA,0.33333333333333337,0.6931471805599453,1.9459101490553132,2.70805020110221,-1.261713152162515,0.028004196409597344,3.021643655338492,1.782809285560908,6.176670377881792,5.241158952708088,6.339771241376198,NA,-0.1631008634944053,-1.261713152162515,-2.197224577336219,-1.708291863986792,-1.0216512475319814,8.73480145123177,0.4334044767974058,-0.7444404749474959,NA,1.3862943611198906,-1.526246321547336,0.9355114251737044,-0.5685659716025696,11.036166279097726,NA,NA,NA
TR,2020-02-01,0.7905405405405408,33.15,0.30825,10.37975,8.129999999999999,0.1,0.85,17.475,4.669225,NA,NA,NA,NA,NA,NA,-0.29092064430229914,3.7074558396868715,NA,NA,NA,NA,NA,NA,NA,NA,-1.132505219691294,-2.624168717121508,8.545780648268149,-1.40649706843741,-3.6888794541139363,-2.059638914383656,NA,0.33110069281930193,NA,NA,9.42754668899351,NA,NA,NA
TR,2020-03-01,0.9797297297297298,14.825,0.4475,14.2875,7.72,0.5,0.3,20.65,4.753425,NA,NA,NA,NA,NA,NA,-2.679426301765645,5.0307646653914215,NA,NA,NA,NA,NA,NA,NA,NA,-1.85246534434545,-3.7942399697717626,8.90683374917743,-1.8483298207164494,-1.6094379124341003,-2.162823150618887,NA,-0.7580591047370883,NA,NA,9.122158262678248,NA,NA,NA
TR,2020-06-01,0.8851351351351353,10.675,0.45,NA,7.57,0.125,0.875,28.35,4.44105,984.5202408,0.07407407407407407,0.6931471805599453,1.791759469228055,1.6094379124341003,-1.261713152162515,NA,4.37449836825309,2.670112480561811,8.147478078558834,7.2119666533851285,6.806501545276964,4.911606255413194,1.3409765332818688,-1.261713152162515,-2.197224577336219,NA,-3.101092789211817,8.916103530553727,-2.557477342622836,NA,-2.3805466344637574,0,NA,0.9355114251737044,-0.5685659716025696,11.989861929761465,3.54394589457498,3.235871823145639,-4.497584975308155
TR,2020-07-01,0.02027027027027025,202.15,0.3625,NA,9.675,0,0.7375,33.25,3.961425,NA,NA,NA,NA,NA,NA,NA,3.498021566297695,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.4700036292457356,8.031385330625534,-1.071483621279857,-2.0794415416798357,-3.3524072174927233,NA,NA,NA,NA,11.594702685318765,NA,NA,NA
TR,2020-08-01,0.9324324324324323,72.75,0.4025,NA,8.925,0.025,0.875,28.975,4.195875,NA,NA,NA,NA,NA,NA,NA,3.1956071979288465,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.1413169453979233,8.892370898585945,-1.9310215365615626,-2.3025850929940455,-4.605170185988091,NA,NA,NA,NA,11.90541133991466,NA,NA,NA
TR,2020-09-01,0.945945945945946,NA,0.29,NA,NA,0.05,0.925,NA,3.6517,443.5551384,0.15189873417721517,NA,0.6931471805599453,NA,0.53004631706554,NA,NA,2.279246171874799,6.378410020532849,5.442898595359145,3.9638225007882877,2.6201978316920154,2.414587519744561,0.53004631706554,-0.40546510810816444,NA,-0.9288695140810151,NA,-1.4375876555074412,-3.6888794541139363,-2.2302644314144198,0,NA,0.9355114251737044,-0.5685659716025696,9.699912501834724,3.9161300609176473,3.7582121888408335,-3.2281658717752935
TR,2020-10-01,0.891891891891892,18.25,0.3175,12.7925,8.195,0.1125,0.85,22.5,4.159775,NA,NA,NA,NA,NA,NA,-2.167093123556889,3.7879326201970955,NA,NA,NA,NA,NA,NA,NA,NA,-1.8957875396521027,-1.4167535686045991,8.739776585871883,-1.5255564284533982,-3.283414346005772,-3.101092789211817,NA,-1.7704873339525153,NA,NA,11.712950003931715,NA,NA,NA
TR,2020-11-01,0.8581081081081082,31.725,0.2675,NA,8.29,0.175,0.825,20.775,4.122275,160.61317319999998,0.33333333333333337,0,1.3862943611198906,2.70805020110221,-1.261713152162515,NA,2.7158530131652308,0.9629103993618189,5.555022728432454,4.619511303258749,5.718123591926859,2.0485968663287375,-0.1631008634944053,-1.261713152162515,-2.197224577336219,NA,-0.49840310376743346,8.611184319836479,-0.579818495252942,NA,-2.2537949288246137,1.0986122886681098,NA,0.9355114251737044,-0.5685659716025696,10.1011676890942,3.722235876671235,3.506425862103716,-4.768139014266231
