site_code,collection_period,ammonia,bluegreen_cyano,canopy,conductivity,d_oxygen,depth_mx,diatoms,doc,flood_duration,flood_total_days,gravel,green_algae,lf_days,lf_drought_duration,lf_min,nitrate,ph,phosphate,q_med_yr,q_q25_yr,rain,sand,silt,temperature,turbidity,width,wk4_75q_30mu,wk4_iqr,wk4_max,wk4_max_30mu,wk4_max_to_annual_med,wk4_max_to_wk4_med,wk4_max_to_wk4_med_30mu,wk4_med,wk4_med_30mu,wk4_min,wk4_min_to_annual_med,wk4_min_to_wk4_med,wk4_min_to_wk4_med_30mu
TR,2019-10-01,NA,0.1925,0.335,1963,67.775,0.4775,0.155,NA,1,1,0.275,0.135,11,1,2.5485165,NA,7.965,NA,4.8138645,1.132674,63991.56604027234,0.2625,0.4625,25.175,6.925,4.7325,76.00242539999999,15.574267499999998,614.475645,534.9619302,127.6470588235294,39.81651376146789,14.399469143994692,15.43268325,42.67349295,2.5485165,0.5294117647058822,0.16513761467889906,0.059721300597213
TR,2020-01-01,0.181175,0.36,0.8175675675675678,6215.5,45.65,0.3775,1.5425,8.4445,2,7,0.475,0,15,4,0.2831685,1.0284,8.275,0.21735,2.5485165,0.566337,62079.200678003945,0.1,0.425,16.975,20.525,4.1225,NA,5.946538499999999,481.38645,NA,188.88888888888891,566.6666666666667,NA,0.8495054999999999,NA,0.2831685,0.11111111111111112,0.33333333333333337,NA
TR,2020-02-01,0.322225,0.0725,0.7905405405405408,5145,33.15,0.30825,0.245,10.37975,NA,NA,0.025,0.1275,NA,NA,NA,0.747575,8.129999999999999,1.3924999999999998,NA,NA,12426.004453104828,0.1,0.85,17.475,40.75,4.669225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TR,2020-03-01,0.15685,0.0225,0.9797297297297298,7382.25,14.825,0.4475,0.1575,14.2875,NA,NA,0.2,0.115,NA,NA,NA,0.0686025,7.72,0.468575,NA,NA,9155.941233371212,0.5,0.3,20.65,153.05,4.753425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TR,2020-06-01,NA,0.045,0.8851351351351353,7451,10.675,0.45,0.0775,NA,2,6,0,0.0925,5,1,0.2831685,NA,7.57,NA,2.5485165,0.566337,161113.10772529896,0.125,0.875,28.35,79.4,4.44105,34.6031907,14.4415935,3454.6557,984.5202408,1355.5555555555557,903.7037037037036,135.85746102449886,3.8227747500000002,25.428531300000003,0.2831685,0.11111111111111112,0.07407407407407407,0.01113585746102449
TR,2020-07-01,NA,0.625,0.02027027027027025,3076,202.15,0.3625,0.3425,NA,NA,NA,0.125,0.035,NA,NA,NA,NA,9.675,NA,NA,NA,108521.40192965622,0,0.7375,33.25,33.05,3.961425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TR,2020-08-01,NA,0.1175,0.9324324324324323,7276.25,72.75,0.4025,0.145,NA,NA,NA,0.1,0.01,NA,NA,NA,NA,8.925,NA,NA,NA,148065.6950771623,0.025,0.875,28.975,24.425,4.195875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TR,2020-09-01,NA,0.395,0.945945945945946,NA,NA,0.29,0.2375,NA,NA,2,0.025,0.1075,0,1,1.6990109999999998,NA,NA,NA,2.5485165,0.566337,16316.179499785305,0.05,0.925,NA,NA,3.6517,50.20577504999999,9.76931325,588.99048,443.5551384,231.11111111111111,52.65822784810127,13.738441215323649,11.18515575,42.8717109,1.6990109999999998,0.6666666666666666,0.15189873417721517,0.03963011889035667
TR,2020-10-01,0.1502,0.2425,0.891891891891892,6246.5,18.25,0.3175,0.2175,12.7925,NA,NA,0.0375,0.045,NA,NA,NA,0.11451,8.195,0.17025,NA,NA,122143.27304831542,0.1125,0.85,22.5,44.165,4.159775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TR,2020-11-01,NA,0.6075,0.8581081081081082,5492.75,31.725,0.2675,0.56,NA,1,4,0,0.105,15,3,0.2831685,NA,8.29,NA,2.5485165,0.566337,24371.451093314896,0.175,0.825,20.775,15.1175,4.122275,41.356759425,2.619308625,258.5328405,160.61317319999998,101.44444444444446,304.33333333333337,7.757009345794394,0.8495054999999999,33.328932449999996,0.2831685,0.11111111111111112,0.33333333333333337,0.00849617672047578
TR,2020-12-01,0.1698425,0.3225,0.8851351351351353,3291.25,55.825,0.2925,0.705,12.29,NA,NA,0.025,0.1075,NA,NA,NA,0.2841,8.5425,0.0712425,NA,NA,26674.88579213434,0.175,0.8,10.375,18.385,4.101525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WM,2017-09-01,0.10250000000000001,0.266875,0.18581081075,540.075,55.00625,0.6387499999999999,0.08124999999999999,10.469375,NA,NA,0.075,0.031875,NA,NA,NA,0.1493875,8.07,0.24125000000000002,NA,NA,366983.413921036,0.4,0.30625,25.9375,70.2338918619152,7.2375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WM,2017-10-01,0.14250000000000002,NA,0,169.025,60.55,0,NA,10.625,2,3,NA,NA,0,1,189.156558,0.37775,6.5125,0.27,472.89139499999993,171.60011099999997,95825.63590252538,NA,NA,25.6,2123.0563562336024,NA,4590.234460741935,2603.734357499999,47005.971,36453.28579645161,99.40119760479044,53.46215780998389,41.92773047622927,879.2381925,1121.1188983064517,189.156558,0.4,0.2151368760064412,0.16872122866338043
WM,2017-11-01,0.0675,0.135,0.84459459475,495.975,64.15,0.6775,0.2625,11.195,0,0,0,0,0,1,133.9387005,0.019765,7.3675,0.15000000000000002,472.89139499999993,171.60011099999997,21778.002893647787,1,0,20.924999999999997,66.9443044795489,8.79,6392.43754282258,253.71897599999997,611.64396,48429.66914225806,1.2934131736526948,1.748987854251012,0.4466054385017108,349.7130975,1369.539883016129,133.9387005,0.2832335329341318,0.3829959514170041,0.09779832056079132
WM,2017-12-01,0.085,0.1275,0.6621621625,688.825,23.475,0.39125,0.235,8.725,0,0,0,0.0025,0,1,7.362381,0.005,7.2875,0.25,472.89139499999993,171.60011099999997,19622.34181909669,0.85,0.15,16.325,NA,6.2,3845.994567,78.791635125,288.83187,43220.382668177415,0.6107784431137725,5.284974093264249,0.3836144929118669,54.6515205,752.9222053306452,7.362381,0.0155688622754491,0.13471502590673576,0.00977840864285151
WM,2018-01-01,0.22,0.14875000000000002,0.6216216219999999,440.3250000000001,96.125,0.6475,0.27875,NA,NA,NA,0,0.35625,NA,NA,NA,0.012,7.755,0.0975,NA,NA,77595.55707884925,0.8375,0.1625,7.075,7.25,7.725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WM,2018-02-01,0.2575,0.1975,0.608108108,621.5,88.225,0.595,0.4775,NA,0,0,0,0.0375,0,1,365.287365,0.0364,7.9425,0.09,540.851835,132.2396895,43065.88357892988,0.5,0.5,13.575,53.95,8.05,3068.607973439516,259.80709875,1495.1296799999998,25167.75138043548,2.7643979057591617,1.9628252788104088,1.1861514212728952,761.723265,1260.4880398790322,365.287365,0.675392670157068,0.47955390334572495,0.28979835860644604
WM,2018-03-01,0.205,0.1025,0.331081081125,459.4,86.9,0.30375,0.23,NA,0,0,0,0.035,0,1,504.03993,1.408,7.7175,0.11,540.851835,132.2396895,54689.31050557723,0.8075,0.1925,18.325,45.75,8.9875,3256.2984493669355,208.1288475,1585.7436,25011.140931,2.9319371727748686,2.1917808219178085,1.3279988984340936,723.4955174999999,1194.0850266290322,504.03993,0.9319371727748692,0.6966731898238749,0.422113935573694
WM,2018-04-01,0.2975,0.045,0.83108108125,462.875,71.95,0.845,0.06,NA,NA,2,0,0.015,10,7,2.5485165,1.557,8.1475,0.18,540.851835,132.2396895,56400.61179107675,0.9375,0.0625,21.6,174.75,10.4375,3626.872387572581,113.055023625,2738.239395,27579.890277048387,5.0628272251308895,72.9811320754717,4.814112961505725,37.519826249999994,568.7941718225807,2.5485165,0.00471204188481675,0.0679245283018868,0.00448056015031556
WM,2018-05-01,2.3175,0.07250000000000001,0.92567567575,996,66.8,0.65,0.165,NA,0,0,0,0.01,0,1,35.9623995,1.4335,8.275,0.06,540.851835,132.2396895,53120.423246172984,0.8375,0.1625,24.275,22.8,7.8,2815.740786556451,239.065006125,628.63407,35593.24825514516,1.1623036649214658,4.047402005469462,0.8460157844270154,155.31792224999998,743.0524129354839,35.9623995,0.06649214659685862,0.2315405651777575,0.04839820028028421
WM,2018-06-01,0,0.16,0.9324324325,943.5,81.8,0.5650000000000001,0.415,NA,0,0,0,0,0,1,39.07725299999999,0.08349999999999999,8.5425,0.095,540.851835,132.2396895,36639.99865290655,1,0,28.375,11.85,9.425,5345.214204931452,67.67727149999996,504.03993,41778.58914532258,0.9319371727748692,4.0044994375703045,0.33897368008821427,125.86839824999998,1486.9588986048386,39.07725299999999,0.07225130890052354,0.3104611923509561,0.02627998193942335
WM,2018-07-01,0.1175,0.355,0.918918919,381.7825,65.95,0.2575,0.75,NA,NA,NA,0,0,NA,NA,NA,0.16,8.022499999999999,0.2675,NA,NA,142677.13328348976,0.775,0.225,25.825,7.75,6.5625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WM,2018-08-01,0.135,0.325,0,8.605,79.1,0.75,0.43,NA,NA,NA,0,0.0025,NA,NA,NA,0.11,7.9825,0.035,NA,NA,78626.28378036695,0.9,0.1,27.375,104.225,9.9525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WM,2018-09-01,0.1575,0.335,0.9594594595,838.75,57.775,0.49,0.47,NA,5,6,0,0.0225,4,1,3.1148534999999997,0.005,8.8125,0.2175,540.851835,132.2396895,66914.3794506556,0.875,0.125,27.5,4.225,6.15,1955.8608148185483,505.38498037500005,1333.723635,17979.829579838708,2.4659685863874343,17.706766917293237,1.813495957174618,75.32282099999999,735.4434013064516,3.1148534999999997,0.00575916230366492,0.04135338345864662,0.00423534087662861
WM,2018-11-01,0.0925,0.0175,0.84459459475,147.25,92.7,0.7175,0.005,NA,NA,NA,NA,0.0075,NA,NA,NA,0.0875,8.0725,0.125,NA,NA,139410.6643181043,NA,NA,9.625,30.6,9.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WM,2019-03-01,NA,0.035,0.29,183.85,82.075,0.795,0.085,NA,4,5,0,0.01,0,1,50.97033,NA,NA,NA,273.540771,69.3762825,62945.77509630083,0.9,0.1,18.7,4.25,8.8,3440.561216274193,517.9859786249999,37378.242,25411.522921064516,136.64596273291926,127.53623188405798,40.6692739262447,293.07939749999997,919.0781735564516,50.97033,0.1863354037267081,0.17391304347826086,0.0554581008085155
WM,2019-10-01,NA,0.2,0.3375,566.5,67.875,0.6825,0.2875,NA,1,1,0,0.465,5,3,2.831685,NA,7.7,NA,273.540771,69.3762825,123515.40097932884,0.825,0.175,27.525,11.9,8.0725,4674.515910979839,1339.457797125,5861.58795,31924.41669,21.428571428571427,12.545454545454543,5.183423062476525,467.228025,1130.83340475,2.831685,0.010351966873706,0.00606060606060606,0.00250406911230749
WM,2020-01-01,0.102075,0.4525,0.9121621621621624,719,61.2,0.5525,0.2675,10.00475,0,0,0,0.515,0,1,2.831685,0.1,7.7525,0.1793,302.99029499999995,61.58914875,14344.532854710373,0.4,0.6,18.175,44.375,7.4025,NA,7.150004624999999,19.538626499999996,NA,0.06448598130841121,1.9714285714285709,NA,9.9108975,NA,2.831685,0.00934579439252336,0.28571428571428564,NA
WM,2020-02-01,0.138725,0.16749999999999998,0.891891891891892,521.25,81,0.51375,0.6124999999999999,13.8675,NA,NA,NA,0.19,NA,NA,NA,0.1684,7.2625,0.329175,NA,NA,86999.38149824244,NA,NA,19.575,76.325,7.9726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WM,2020-03-01,0.0961525,0.07,0.945945945945946,638,83.175,0.3775,0.48,17.48,NA,NA,0,0.135,NA,NA,NA,0.1,7.9075,0.0975425,NA,NA,17310.10637914716,0.775,0.225,18.875,27.625,9.040725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WM,2020-06-01,NA,0.005,0.8040540540540541,362.175,76.85,NA,0.015,NA,2,6,0,0.035,0,1,94.2951105,NA,7.715,NA,302.99029499999995,61.58914875,184653.743701198,1,0,25.675,29.5,11.3235,4945.188459108871,5790.795824999999,43607.949,40599.603393870966,143.92523364485984,32.731137088204044,33.58908600958985,1332.3077924999998,1298.2773329274191,94.2951105,0.3112149532710281,0.0707757704569607,0.0726309457220352
WM,2020-07-01,0.07950499999999999,0.0225,0.8581081081081083,354.775,74.625,1.01,0.02,8.279250000000001,NA,NA,0,0.02,NA,NA,NA,0.246375,8.18,0.1542,NA,NA,155879.66725629894,0.9,0.1,29.525,18.725,12.123075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WM,2020-08-01,NA,0.0675,0.7027027027027027,NA,NA,NA,0.2,NA,NA,NA,0,0.0225,NA,NA,NA,NA,NA,NA,NA,NA,82225.1794653024,0.95,0.05,NA,NA,11.50965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WM,2020-09-01,NA,0.2975,0.9189189189189192,NA,NA,0.6775,0.4,NA,0,0,0,0.125,0,1,3.964359,NA,NA,NA,302.99029499999995,61.58914875,27834.48171536229,0.8,0.2,NA,NA,8.75145,4029.0333152298385,116.9485905,308.653665,27776.272199032257,1.018691588785047,9.86425339366516,0.2922024576483712,31.29011925,1056.3007152096775,3.964359,0.01308411214953271,0.12669683257918551,0.00375305908906164
WM,2020-10-01,NA,0.075,0.9527027027027029,335.275,75.975,0.9025,0.165,NA,NA,NA,0,0.03,NA,NA,NA,NA,7.7,NA,NA,NA,226594.28708494105,0.95,0.05,22.3,15.3825,8.9528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WM,2020-11-01,NA,0.07,0.7702702702702703,675.5,57.85,0.66,0.2,NA,0,0,0,0.05,0,1,199.916961,NA,7.9475,NA,302.99029499999995,61.58914875,24033.724641175493,0.775,0.225,21.925,6.609999999999999,11.151775,7004.058666653225,201.75755625,750.396525,51469.71135145161,2.476635514018692,2.007575757575758,0.49780939626597503,373.78241999999995,1507.3972701774194,199.916961,0.6598130841121496,0.5348484848484849,0.13262393726935032
