site_code,qtr,collection_period,lowest_taxon,is_baseline,dens,dens_b_all,dens_sd20,dens_b_qtr,dens_b_qtr_fill,dens_RR_b_qtr,dens_RR_b_all,dens_LRR_b_qtr,dens_LRR_b_all
PL,2,2018-06-01,C. lutrensis,test,0.30167200284596235,0.22399025320997834,0.23871858270294083,0.46760489055908544,0.46760489055908544,-0.3474271118096836,0.33198711728506874,-1.0572003861658983,-1.102659114176745
PL,2,2018-06-01,G. affinis,test,0.8708644610458913,0.15617613376313402,0.11210751965138493,0.1363638580694402,0.1363638580694402,5.018319499530943,4.300788031941264,1.6130951166090366,1.4587982691510144
PL,2,2018-06-01,L. cyanellus,test,0.08537886872998934,0.061749286406090335,0.075054443863754,0.20786828709445015,0.20786828709445015,-0.5622177509081864,0.3293354332495946,-0.5758660469985732,-1.1106784936587561
PL,2,2018-06-01,L. gulosus,test,0.02276769832799715,0.015108543326055107,0.009790047192535465,0.015677483707247614,0.015677483707247614,0.2761257567753137,0.30504179005853144,-1.2868988765473275,-1.1873064951752914
PL,2,2018-06-01,L. macrochirus,test,0.07968694414799005,0.041733330983482246,0.029413824787131407,0.07337346804081894,0.07337346804081894,0.07572524276044364,0.7336394630499605,-2.5806437162576175,-0.3097375657981057
PL,2,2018-06-01,L. megalotis,test,0.8822483102098898,0.3207241391868702,0.20869043043295654,0.3013630628950325,0.3013630628950325,1.8656202887838589,1.6978626731136177,0.6235935923206578,0.5293702089492948
PL,2,2018-06-01,M. salmoides,test,0.03415154749199573,0.01938509319406867,0.0066752289855679815,0.02834567551287957,0.02834567551287957,0.1514087808197846,0.502515142640679,-1.8877719421719084,-0.6881295048946281
PL,2,2018-06-01,P. latipinna,test,0.02276769832799715,0.40560392719831656,0.5843781591141757,0.04724279252146595,0.04724279252146595,-0.4275663907257963,-0.9211564275898645,-0.8496457027197268,-0.08212541177447712
PL,2,2018-06-01,T. maculatus,test,0.01138384916399857,0.021705459401157364,0.016171671933545483,0.01431767337807606,0.01431767337807606,-0.12064576114927673,-0.3255467806526096,-2.114896620978131,-1.1222491082972954
PL,3,2018-08-01,A. natalis,test,0.0078546882670594,0.028725653822118988,0.021367719950622803,0.03520732312320963,0.03520732312320963,-0.6050487612726458,-0.5389441751178049,-0.5024462270542018,-0.6181432846470175
PL,3,2018-08-01,C. lutrensis,test,0.0274914089347079,0.22399025320997834,0.23871858270294083,0.08321730920031366,0.08321730920031366,-0.5978063596092114,-0.8397736297970333,-0.5144883908328955,-0.17462291180014983
PL,3,2018-08-01,G. affinis,test,0.1256750122729504,0.15617613376313402,0.11210751965138493,0.06721398050794565,0.06721398050794565,0.7571301386151028,-0.18354694383285905,-0.27822012669385066,-1.6952848195028423
PL,3,2018-08-01,I. punctatus,test,0.0078546882670594,0.008345991953610219,0.0015075446493252218,0.0096019972154208,0.0096019972154208,-0.0891393325465224,-0.02677989218534126,-2.417554599190634,-3.620103964666675
PL,3,2018-08-01,L. macrochirus,test,0.0078546882670594,0.041733330983482246,0.029413824787131407,0.01920399443084161,0.01920399443084161,-0.3886217068921398,-0.6548707008106599,-0.945148884380801,-0.4233174661759934
PL,3,2018-08-01,L. megalotis,test,0.0274914089347079,0.3207241391868702,0.20869043043295654,0.6113271560484581,0.6113271560484581,-0.9396591496609494,-0.8866384261309573,-0.06223807621948017,-0.12031801660997488
PL,3,2018-08-01,N. gyrinus,test,0.0274914089347079,0,NA,NA,0,2.74914089347079,2.74914089347079,1.0112884604964347,1.0112884604964347
PL,3,2018-08-01,P. latipinna,test,0.0196367206676485,0.40560392719831656,0.5843781591141757,0.17603661561604814,0.17603661561604814,-0.8406941527639147,-0.9286899888857245,-0.1735273560644136,-0.07398029996568999
PL,4,2017-10-01,A. natalis,test,0.01939393939393939,0.028725653822118988,0.021367719950622803,0.01795337321747726,0.01795337321747726,0.0515346096249109,-0.24096983542340059,-2.9655016654728636,-1.4230835175434313
PL,4,2017-10-01,C. lutrensis,test,0.07203463203463203,0.22399025320997834,0.23871858270294083,0.1575590413441101,0.1575590413441101,-0.5104135749609572,-0.6494100463192553,-0.6725339505949038,-0.43169094927713186
PL,4,2017-10-01,G. affinis,test,0.13021645021645023,0.15617613376313402,0.11210751965138493,0.15925442691824257,0.15925442691824257,-0.17156406027606577,-0.15621788134562387,-1.7627985528143406,-1.8565035708838602
PL,4,2017-10-01,L. gulosus,test,0.00554112554112554,0.015108543326055107,0.009790047192535465,0.013465029913107945,0.013465029913107945,-0.3376899326923928,-0.38104232733411775,-1.0856271634285495,-0.9648448146609307
PL,4,2017-10-01,L. macrochirus,test,0.00554112554112554,0.041733330983482246,0.029413824787131407,0.04761752695400983,0.04761752695400983,-0.7302708678640367,-0.6995916318226713,-0.31433976179387735,-0.35725849728333986
PL,4,2017-10-01,L. megalotis,test,0.05541125541125541,0.3207241391868702,0.20869043043295654,0.3161853704328934,0.3161853704328934,-0.7994660050987401,-0.8022180794783296,-0.22381126781383845,-0.2203747885300032
PL,4,2017-10-01,L. oculatus,test,0.00554112554112554,0.01075432276763535,0.0016132827660976117,0.010062893081761,0.010062893081761,-0.2253796360379431,-0.25118609192294916,-1.4899690273410235,-1.3815612124696466
PL,4,2017-10-01,M. salmoides,test,0.00554112554112554,0.01938509319406867,0.0066752289855679815,0.019925993251406326,0.019925993251406326,-0.48068137920885184,-0.471122128540246,-0.732550641656203,-0.7526379223133935
PL,4,2017-11-01,A. monticola,test,0.02705314009661836,0,NA,NA,0,2.7053140096618358,2.7053140096618358,0.9952179904638259,0.9952179904638259
PL,4,2017-11-01,A. natalis,test,0.0927536231884058,0.028725653822118988,0.021367719950622803,0.01795337321747726,0.01795337321747726,2.675893509845218,1.653373488809009,0.9842833469469607,0.5028177393598819
PL,4,2017-11-01,A. rostrata,test,0.01545893719806763,0.028028124001278357,0.026169052496453245,NA,0.028028124001278357,-0.33052345161144947,-0.33052345161144947,-1.1070776642306401,-1.1070776642306401
PL,4,2017-11-01,C. lutrensis,test,0.44830917874396137,0.22399025320997834,0.23871858270294083,0.1575590413441101,0.1575590413441101,1.73521007919082,0.9586678182389227,0.5511284891759557,-0.04221064758723257
PL,4,2017-11-01,G. affinis,test,1.17487922705314,0.15617613376313402,0.11210751965138493,0.15925442691824257,0.15925442691824257,6.000580419828484,6.1302611284846495,1.7918562011874488,1.8132373474885726
PL,4,2017-11-01,I. punctatus,test,0.01545893719806763,0.008345991953610219,0.0015075446493252218,0.008328264961015084,0.008328264961015084,0.3890533147692789,0.38771112853658973,-0.9440388887928445,-0.9474947307280648
PL,4,2017-11-01,L. cyanellus,test,0.0966183574879227,0.061749286406090335,0.075054443863754,0.027948805888504933,0.027948805888504933,1.8095312880508438,0.48598491815623907,0.5930678548646257,-0.7215776881634955
PL,4,2017-11-01,L. gulosus,test,0.06956521739130435,0.015108543326055107,0.009790047192535465,0.013465029913107945,0.013465029913107945,2.390799742678271,2.1688503931942402,0.8716279303379876,0.7741972544516701
PL,4,2017-11-01,L. macrochirus,test,0.0502415458937198,0.041733330983482246,0.029413824787131407,0.04761752695400983,0.04761752695400983,0.04554202650531068,0.16446292454963146,-3.0891197198787608,-1.8050701168562153
PL,4,2017-11-01,L. megalotis,test,0.7884057971014493,0.3207241391868702,0.20869043043295654,0.3161853704328934,0.3161853704328934,1.44770572034501,1.4141140681912043,0.36998004150321046,0.34650323479438
PL,4,2017-11-01,P. crocro,test,0.00772946859903381,0,NA,NA,0,0.772946859903381,0.772946859903381,-0.257544978031543,-0.257544978031543
PL,4,2017-11-01,P. latipinna,test,0.04251207729468599,0.40560392719831656,0.5843781591141757,0.7246944486005936,0.7246944486005936,-0.9285252836812525,-0.8736487461784055,-0.07415766788564697,-0.135076876351321
PL,4,2017-11-01,T. maculatus,test,0.00772946859903381,0.021705459401157364,0.016171671933545483,0.025399352412698015,0.025399352412698015,-0.49915839159040326,-0.4408070744312691,-0.694831815580219,-0.8191479721994652
PL,4,2017-12-01,A. natalis,test,0.03394325112702201,0.028725653822118988,0.021367719950622803,0.01795337321747726,0.01795337321747726,0.5720196194263745,0.13473232314861217,-0.5585819884941015,-2.004465260368813
PL,4,2017-12-01,C. lutrensis,test,0.3139750729249536,0.22399025320997834,0.23871858270294083,0.1575590413441101,0.1575590413441101,0.9334980095739349,0.3845665299324438,-0.06881644822123505,-0.9556384752710823
PL,4,2017-12-01,G. affinis,test,0.39034738796075313,0.15617613376313402,0.11210751965138493,0.15925442691824257,0.15925442691824257,1.365358444385852,1.409175005427703,0.31141699078413726,0.3430044306172473
PL,4,2017-12-01,I. punctatus,test,0.01272871917263325,0.008345991953610219,0.0015075446493252218,0.008328264961015084,0.008328264961015084,0.24009114997944972,0.23889289988272205,-1.4267366361616725,-1.4317399451308583
PL,4,2017-12-01,L. cyanellus,test,0.02545743834526651,0.061749286406090335,0.075054443863754,0.027948805888504933,0.027948805888504933,-0.06565074934263174,-0.5058147596816133,-2.723406264092354,-0.6815847643068351
PL,4,2017-12-01,L. gulosus,test,0.02121453195438875,0.015108543326055107,0.009790047192535465,0.013465029913107945,0.013465029913107945,0.3302574967932092,0.2431837063999434,-1.1078826354794131,-1.413938127845264
PL,4,2017-12-01,L. macrochirus,test,0.02121453195438875,0.041733330983482246,0.029413824787131407,0.04761752695400983,0.04761752695400983,-0.4582458914055073,-0.3966262879079808,-0.7803493581388339,-0.924760781916118
PL,4,2017-12-01,L. megalotis,test,0.26730310262529833,0.3207241391868702,0.20869043043295654,0.3161853704328934,0.3161853704328934,-0.14986039301125462,-0.16152747934551945,-1.8980511315266926,-1.8230800000471719
SF,1,2018-02-01,C. variegatus,test,0.04247787610619469,0,NA,NA,0,4.2477876106194685,4.2477876106194685,1.446398285189596,1.446398285189596
SF,1,2018-02-01,G. affinis,test,0.17935103244837758,0.15940708078410584,0.07549476289570194,0.0669473841870028,0.0669473841870028,1.4607858272115364,0.11772796964542773,0.37897452873834736,-2.1393786578962795
SF,1,2018-02-01,H. cyanoguttatus,test,0.3870206489675516,0.42843324384780557,0.13666860336926906,0.35285171102661594,0.35285171102661594,0.09416777405916466,-0.09445587318335197,-2.3626772572125656,-2.3596225039784673
SF,1,2018-02-01,P. latipinna,test,3.251917404129794,1.2736351059785291,1.2686060600593454,2.5777665823606366,2.5777665823606366,0.26051454036251487,1.5411562748147172,-1.3450966022158581,0.43253296249712
SF,1,2018-02-01,P. vigilax,test,0.08023598820058997,0.06494386795619725,0.010815252668727173,0.05729632945389436,0.05729632945389436,0.3408753335114939,0.20404765141466372,-1.0762384594186412,-1.5894017270487362
SF,2,2018-04-01,C. lutrensis,test,0.0896358543417367,0.10405131891401201,0.1306344236187634,0.1964238057112357,0.1964238057112357,-0.5173238183530229,-0.12639454510073422,-0.6590862594350717,-2.0683469540492423
SF,2,2018-04-01,G. affinis,test,0.4257703081232493,0.15940708078410584,0.07549476289570194,0.17990290663382677,0.17990290663382677,1.2947005701366499,1.5723264110701458,0.2582794484443432,0.4525563130825466
SF,2,2018-04-01,H. cyanoguttatus,test,0.12997198879551822,0.42843324384780557,0.13666860336926906,0.4762055012016239,0.4762055012016239,-0.7121135230893378,-0.6807450375635589,-0.3395179377385675,-0.3845674371154197
SF,2,2018-04-01,P. latipinna,test,0.6633053221288515,1.2736351059785291,1.2686060600593454,0.8702490817097441,0.8702490817097441,-0.235096819617167,-0.475469844200324,-1.4477578513150795,-0.7434518181448388
SF,2,2018-04-01,P. vigilax,test,0.26442577030812325,0.06494386795619725,0.010815252668727173,0.07259140645850014,0.07259140645850014,2.322691573802106,2.661750824877601,0.842726674332965,0.9789841111130099
SF,2,2018-05-01,C. lutrensis,test,0.0690846286701209,0.10405131891401201,0.1306344236187634,0.1964238057112357,0.1964238057112357,-0.6168822273301577,-0.30658733784792036,-0.4830771528262934,-1.1822526120015382
SF,2,2018-05-01,G. affinis,test,0.2717328727691422,0.15940708078410584,0.07549476289570194,0.17990290663382677,0.17990290663382677,0.4835627203557403,0.6630525209757054,-0.7265742509802005,-0.41090107477586113
SF,2,2018-05-01,H. cyanoguttatus,test,0.05987334484743811,0.42843324384780557,0.13666860336926906,0.4762055012016239,0.4762055012016239,-0.8562884527740824,-0.8406294553893513,-0.15514798206475844,-0.17360431611455693
SF,2,2018-05-01,O. aureus,test,0.01381692573402417,0.026008223641078302,0.02364118098187647,0.033769611874983944,0.033769611874983944,-0.4558570498168735,-0.3385698230652583,-0.785576005858847,-1.0830249359208637
SF,2,2018-05-01,P. latipinna,test,0.4191134139320668,1.2736351059785291,1.2686060600593454,0.8702490817097441,0.8702490817097441,-0.5125091035612532,-0.6657045199734165,-0.6684368050809871,-0.4069093705931872
SF,2,2018-05-01,P. vigilax,test,0.03684513529073115,0.06494386795619725,0.010815252668727173,0.07259140645850014,0.07259140645850014,-0.43280860201515625,-0.3749303769841328,-0.8374596763813031,-0.9810149316245789
SF,2,2018-06-01,C. lutrensis,test,0.0125,0.10405131891401201,0.1306344236187634,0.1964238057112357,0.1964238057112357,-0.8910009437987252,-0.8027203875041229,-0.11540979225406027,-0.21974883550746918
SF,2,2018-06-01,G. affinis,test,0.2625,0.15940708078410584,0.07549476289570194,0.17990290663382677,0.17990290663382677,0.43494380802416055,0.6085514179143248,-0.8325384331934673,-0.49667387067607627
SF,2,2018-06-01,H. cyanoguttatus,test,0.24583333333333332,0.42843324384780557,0.13666860336926906,0.4762055012016239,0.4762055012016239,-0.4738164568252342,-0.4164828125530066,-0.7469352541645063,-0.875910084606056
SF,2,2018-06-01,P. latipinna,test,1.2083333333333333,1.2736351059785291,1.2686060600593454,0.8702490817097441,0.8702490817097441,0.3840779373116915,-0.050872535614718654,-0.9569097852391629,-2.978432076398163
SF,2,2018-06-01,P. vigilax,test,0.025,0.06494386795619725,0.010815252668727173,0.07259140645850014,0.07259140645850014,-0.5762270979416422,-0.5329838056869898,-0.5512534287293633,-0.6292642386043483
SF,3,2017-09-01,A. mexicanus,test,0.00730343489672486,0.18992174942258733,0.2803417668040071,0.047361548219880645,0.047361548219880645,-0.6983443537751697,-0.9134489621729475,-0.3590429543562328,-0.09052777536206535
SF,3,2017-09-01,G. affinis,test,0.01825858724181216,0.15940708078410584,0.07549476289570194,0.23047091818529844,0.23047091818529844,-0.8824864667417409,-0.8331912272437704,-0.12501182542910713,-0.18249209864286464
SF,3,2017-09-01,H. cyanoguttatus,test,0.11685495834759783,0.42843324384780557,0.13666860336926906,0.23529208224842343,0.23529208224842343,-0.482841202272793,-0.7106630025718731,-0.72806745314984,-0.34155693823351635
SF,3,2017-09-01,L. macrochirus,test,0.01095515234508729,0.13696455214467224,0.1320824270623009,0.07007299270072993,0.07007299270072993,-0.7382993736301771,-0.8574135596694161,-0.30340588131209867,-0.1538349100734562
SF,3,2017-09-01,L. megalotis,test,0.00730343489672486,0.010675206832132364,0.003019404456627906,NA,0.010675206832132364,-0.1630828635855418,-0.1630828635855418,-1.813496841793896,-1.813496841793896
SF,3,2017-09-01,L. oculatus,test,0.00730343489672486,0.06807583648184078,NA,NA,0.06807583648184078,-0.7783765672398609,-0.7783765672398609,-0.2505448523149321,-0.2505448523149321
SF,3,2017-09-01,P. latipinna,test,0.2556202213853703,1.2736351059785291,1.2686060600593454,0.26650613462772604,0.26650613462772604,-0.039369517992835716,-0.7930718627527056,-3.234763417107896,-0.23184144007521915
SF,3,2018-07-01,C. carpio,test,0.01454545454545454,0,NA,NA,0,1.454545454545454,1.454545454545454,0.37469344944141025,0.37469344944141025
SF,3,2018-07-01,C. lutrensis,test,0.05333333333333334,0.10405131891401201,0.1306344236187634,0.01167883211678832,0.01167883211678832,1.921436588103255,-0.44469442408567894,0.6530731292308781,-0.810367920141624
SF,3,2018-07-01,C. variegatus,test,0.02909090909090909,0,NA,NA,0,2.909090909090909,2.909090909090909,1.067840630001356,1.067840630001356
SF,3,2018-07-01,G. affinis,test,0.07757575757575758,0.15940708078410584,0.07549476289570194,0.23047091818529844,0.23047091818529844,-0.6358155978417532,-0.4830454714737394,-0.4528466981832762,-0.7276444859228476
SF,3,2018-07-01,H. cyanoguttatus,test,0.07757575757575758,0.42843324384780557,0.13666860336926906,0.23529208224842343,0.23529208224842343,-0.642973565338877,-0.8002529260619708,-0.44165166703770825,-0.2228274437040217
SF,3,2018-07-01,L. gulosus,test,0.01454545454545454,0.019997091335950977,0.007351134601271015,0.01167883211678832,0.01167883211678832,0.1322314049586775,-0.18173884692489325,-2.023201823356961,-1.7051845293763463
SF,3,2018-07-01,P. latipinna,test,0.26181818181818184,1.2736351059785291,1.2686060600593454,0.26650613462772604,0.26650613462772604,-0.016954245213603773,-0.7882434185913202,-4.077237021434446,-0.23794832998437612
SF,3,2018-07-01,P. vigilax,test,0.02909090909090909,0.06494386795619725,0.010815252668727173,NA,0.06494386795619725,-0.4783974972607937,-0.4783974972607937,-0.7373133078376732,-0.7373133078376732
SF,4,2017-11-01,A. mexicanus,test,0.02539682539682539,0.18992174942258733,0.2803417668040071,0.09069159440253863,0.09069159440253863,-0.648462956547116,-0.8229466003621003,-0.43315039860407734,-0.19486396453880855
SF,4,2017-11-01,C. lutrensis,test,0.1312169312169312,0.10405131891401201,0.1306344236187634,NA,0.10405131891401201,0.23818762081480593,0.23818762081480593,-1.4346965931225517,-1.4346965931225517
SF,4,2017-11-01,C. variegatus,test,0.00846560846560846,0,NA,NA,0,0.846560846560846,0.846560846560846,-0.16657319982581617,-0.16657319982581617
SF,4,2017-11-01,G. affinis,test,0.7322751322751323,0.15940708078410584,0.07549476289570194,0.16030711413029536,0.16030711413029536,3.358450532531756,3.3816062990961724,1.2114797165800593,1.218350833024851
SF,4,2017-11-01,H. cyanoguttatus,test,2.196825396825397,0.42843324384780557,0.13666860336926906,0.5150223337042731,0.5150223337042731,3.203298136395899,4.03343536967616,1.1641809466561932,1.3946184618814064
SF,4,2017-11-01,L. macrochirus,test,0.02539682539682539,0.13696455214467224,0.1320824270623009,0.08994607637939481,0.08994607637939481,-0.6458407705525206,-0.759147189711566,-0.43720229079482426,-0.27555959454900153
SF,4,2017-11-01,P. latipinna,test,3.005291005291005,1.2736351059785291,1.2686060600593454,1.38001862521601,1.38001862521601,1.1692450378658965,1.3490250393178642,0.15635827375417044,0.2993821384454
SF,4,2017-11-01,P. vigilax,test,0.2328042328042328,0.06494386795619725,0.010815252668727173,NA,0.06494386795619725,2.2398145362092277,2.2398145362092277,0.8063930661039765,0.8063930661039765
SF,4,2017-12-01,C. lutrensis,test,0.01766004415011037,0.10405131891401201,0.1306344236187634,NA,0.10405131891401201,-0.7574772092643276,-0.7574772092643276,-0.27776182883099465,-0.27776182883099465
SF,4,2017-12-01,G. affinis,test,0.03973509933774834,0.15940708078410584,0.07549476289570194,0.16030711413029536,0.16030711413029536,-0.7079681633281746,-0.7064166438170829,-0.3453561533500663,-0.34755006850749204
SF,4,2017-12-01,H. cyanoguttatus,test,0.06622516556291391,0.42843324384780557,0.13666860336926906,0.5150223337042731,0.5150223337042731,-0.8548153846616191,-0.8261419118360145,-0.1568697577327757,-0.19098871412126642
SF,4,2017-12-01,L. oculatus,test,0.00883002207505518,0.06807583648184078,NA,NA,0.06807583648184078,-0.7588239470295686,-0.7588239470295686,-0.2759854823396972,-0.2759854823396972
SF,4,2017-12-01,P. latipinna,test,0.5209713024282561,1.2736351059785291,1.2686060600593454,1.38001862521601,1.38001862521601,-0.618011375677975,-0.5863533959493178,-0.48124841444794325,-0.5338326064156729
SF,4,2017-12-01,P. vigilax,test,0.02207505518763797,0.06494386795619725,0.010815252668727173,NA,0.06494386795619725,-0.5720122798254154,-0.5720122798254154,-0.5585948196065276,-0.5585948196065276
TR,1,2018-02-01,A. mexicanus,test,0.09572649572649572,0.014785566401116827,0.008231412798078425,0.01293713361633313,0.01293713361633313,3.6094031405567497,3.2656477570644387,1.2835424236496165,1.1834581372513082
TR,1,2018-02-01,C. variegatus,test,10.566381766381769,0.9732308406927607,1.858362953553878,0.9282393369719024,0.9282393369719024,10.27258403012205,9.756763649653122,2.3294786018463323,2.27796075216255
TR,1,2018-02-01,F. grandis,test,0.03190883190883191,0.041769290214440605,0.039595401203161684,0.03557711744491611,0.03557711744491611,-0.08048524658273175,-0.19046925821784208,-2.519681383618235,-1.6582644716221522
TR,1,2018-02-01,G. affinis,test,0.20056980056980056,0.21824761233814993,0.3184931235234255,0.12937133616333132,0.12937133616333132,0.510854429371551,-0.07745014980555244,-0.6716706033910224,-2.5581207778983743
TR,1,2018-02-01,H. cyanoguttatus,test,0.00911680911680911,0.03915611836085542,0.04015501346423624,0.00646856680816656,0.00646856680816656,0.16080587579298758,-0.6111001080990066,-1.8275573819037105,-0.4924944901887831
TR,1,2018-02-01,P. latipinna,test,1.9327635327635329,0.35126153666189947,0.37199830358748015,0.3784111582777442,0.3784111582777442,4.001822144806422,4.377720392585672,1.3867497935963797,1.4765281305891413
TR,2,2018-04-01,A. mexicanus,test,0.02237762237762237,0.014785566401116827,0.008231412798078425,0.01501146500639863,0.01501146500639863,0.2945112319226112,0.3063095615262376,-1.2224381376615323,-1.1831590494169844
TR,2,2018-04-01,C. variegatus,test,2.6368298368298366,0.9732308406927607,1.858362953553878,0.01501146500639863,0.01501146500639863,104.82466225599755,1.6919719431959073,4.652289071072123,0.5258946790110323
TR,2,2018-04-01,F. grandis,test,0.04475524475524475,0.041769290214440605,0.039595401203161684,NA,0.041769290214440605,0.05767810469171232,0.05767810469171232,-2.852877645565557,-2.852877645565557
TR,2,2018-04-01,G. affinis,test,0.1939393939393939,0.21824761233814993,0.3184931235234255,0.21885764168792582,0.21885764168792582,-0.1088809950358173,-0.10649933267535468,-2.2174997818506217,-2.2396165598113993
TR,2,2018-04-01,P. latipinna,test,1.1487179487179486,0.35126153666189947,0.37199830358748015,0.16572181461795782,0.16572181461795782,5.594047251544453,2.207421303204995,1.7217030415700596,0.7918250031232494
TR,2,2018-06-01,A. mexicanus,test,0.24444444444444444,0.014785566401116827,0.008231412798078425,0.01501146500639863,0.01501146500639863,9.173112385833875,9.265831344204393,2.2162766382603665,2.2263335852536272
TR,2,2018-06-01,C. variegatus,test,1.337037037037037,0.9732308406927607,1.858362953553878,0.01501146500639863,0.01501146500639863,52.856782747129266,0.37001096923276666,3.9675860436676,-0.9942226272082729
TR,2,2018-06-01,F. grandis,test,0.08148148148148149,0.041769290214440605,0.039595401203161684,NA,0.041769290214440605,0.7670993962355602,0.7670993962355602,-0.2651388950911628,-0.2651388950911628
TR,2,2018-06-01,P. latipinna,test,1.1777777777777778,0.35126153666189947,0.37199830358748015,0.16572181461795782,0.16572181461795782,5.7594213066838735,2.287861167709657,1.7508370020709882,0.8276173932279636
TR,3,2018-07-01,C. variegatus,test,0.1006993006993007,0.9732308406927607,1.858362953553878,0.0970318100079581,0.0970318100079581,0.03426542717599484,-0.8874127050151268,-3.3736183871901666,-0.11944512301661794
TR,3,2018-07-01,F. grandis,test,0.00745920745920745,0.041769290214440605,0.039595401203161684,NA,0.041769290214440605,-0.6627497231102204,-0.6627497231102204,-0.41135785160227023,-0.41135785160227023
TR,3,2018-07-01,H. cyanoguttatus,test,0.00745920745920745,0.03915611836085542,0.04015501346423624,0.08397915126288213,0.08397915126288213,-0.814222545909466,-0.64482127471825,-0.20552155242282164,-0.43878209404392815
TR,3,2018-07-01,L. cyanellus,test,0.00745920745920745,0.01501146500639863,NA,NA,0.01501146500639863,-0.30195182670263826,-0.30195182670263826,-1.1974877885606898,-1.1974877885606898
TR,3,2018-07-01,L. macrochirus,test,0.00745920745920745,0.03144174157166223,0.031154709613424127,NA,0.03144174157166223,-0.5787047841844075,-0.5787047841844075,-0.5469628033129507,-0.5469628033129507
TR,3,2018-07-01,M. salmoides,test,0.01491841491841491,0.00563479485824969,NA,NA,0.00563479485824969,0.5937794607689862,0.5937794607689862,-0.5212473067269852,-0.5212473067269852
TR,3,2018-07-01,O. aureus,test,0.00745920745920745,0.012960148442540268,0.005535724947517046,0.0109538023386368,0.0109538023386368,-0.16677616897175995,-0.23958647293154017,-1.7911026711365916,-1.4288408712146419
TR,3,2018-07-01,P. latipinna,test,0.8727272727272727,0.35126153666189947,0.37199830358748015,0.3044399308416752,0.3044399308416752,1.807300174518032,1.4434576702623256,0.5918341154222975,0.36704139531424856
TR,4,2017-10-01,A. mexicanus,test,0.01249024199843872,0.014785566401116827,0.008231412798078425,0.00563479485824969,0.00563479485824969,0.4384737505252112,-0.09260730077867742,-0.824455330933851,-2.3793872983355304
TR,4,2017-10-01,C. variegatus,test,0.03747072599531616,0.9732308406927607,1.858362953553878,2.3510353110811737,2.3510353110811737,-0.9798941058727418,-0.9517196531774069,-0.020310768387802686,-0.04948476951560276
TR,4,2017-10-01,F. grandis,test,0.02185792349726776,0.041769290214440605,0.039595401203161684,0.04486537659920285,0.04486537659920285,-0.41934375608148783,-0.384617340409638,-0.869064275178513,-0.9555063599753064
TR,4,2017-10-01,P. latipinna,test,1.1022638563622171,0.35126153666189947,0.37199830358748015,0.5700480537181429,0.5700480537181429,0.9175374337221526,2.0788327665316118,-0.0860619001885277,0.7318065662617215
TR,4,2017-11-01,C. variegatus,test,0.3447811447811448,0.9732308406927607,1.858362953553878,2.3510353110811737,2.3510353110811737,-0.849734926404518,-0.6391680060288034,-0.16283082942230212,-0.4475879389292004
TR,4,2017-11-01,D. maculatus,test,0.00538720538720538,0,NA,NA,0,0.5387205387205379,0.5387205387205379,-0.6185583235688742,-0.6185583235688742
TR,4,2017-11-01,F. grandis,test,0.04848484848484848,0.041769290214440605,0.039595401203161684,0.04486537659920285,0.04486537659920285,0.06597005452247662,0.12972088747190558,-2.7185543592738988,-2.042370156124042
TR,4,2017-11-01,G. affinis,test,0.05387205387205387,0.21824761233814993,0.3184931235234255,0.43440926765294685,0.43440926765294685,-0.8562765033920635,-0.7201633207999253,-0.15516193701808859,-0.3282772582507381
TR,4,2017-11-01,H. cyanoguttatus,test,0.01077441077441077,0.03915611836085542,0.04015501346423624,NA,0.03915611836085542,-0.5773789414797631,-0.5773789414797631,-0.5492564837038771,-0.5492564837038771
TR,4,2017-11-01,L. megalotis,test,0.00538720538720538,0,NA,NA,0,0.5387205387205379,0.5387205387205379,-0.6185583235688742,-0.6185583235688742
TR,4,2017-11-01,O. aureus,test,0.03232323232323232,0.012960148442540268,0.005535724947517046,0.01940675961695908,0.01940675961695908,0.43923481793023617,0.8433344378913676,-0.822721116131535,-0.1703916761769287
TR,4,2017-11-01,P. latipinna,test,1.0936026936026937,0.35126153666189947,0.37199830358748015,0.5700480537181429,0.5700480537181429,0.902605631599889,2.054857995124853,-0.10246955230015971,0.7202067434315105
TR,4,2017-12-01,C. variegatus,test,1.451851851851852,0.9732308406927607,1.858362953553878,2.3510353110811737,2.3510353110811737,-0.38084286796098976,0.48678396908488597,-0.9653684089738707,-0.7199348496252945
TR,4,2017-12-01,G. affinis,test,0.3333333333333333,0.21824761233814993,0.3184931235234255,0.43440926765294685,0.43440926765294685,-0.22743885349966847,0.5042143478140018,-1.4808738525434608,-0.6847538080405733
TR,4,2017-12-01,P. latipinna,test,0.2074074074074074,0.35126153666189947,0.37199830358748015,0.5700480537181429,0.5700480537181429,-0.6251906958159539,-0.3981994058479674,-0.46969856247780806,-0.9208023794476611
WM,1,2018-02-01,E. gracile,test,0.00662525879917184,0.01260835303388495,NA,0.01260835303388495,0.01260835303388495,-0.2646408708208761,-0.2646408708208761,-1.3293815765654797,-1.3293815765654797
WM,1,2018-02-01,G. affinis,test,0.11594202898550723,0.019938370176703885,0.012860734387052371,0.026901742859189667,0.026901742859189667,2.412901918103952,3.2067095918102857,0.8808301385328726,1.1652453621393346
WM,1,2018-02-01,I. punctatus,test,0.00496894409937888,0.004767184035476715,0.0024563206737448396,0.00303030303030303,0.00303030303030303,0.1487794308825652,0.013662731054035463,-1.905290399454345,-4.29308351407368
